model,training_size,sensitivity,distribution,solver,step_size,hamiltonian_error,reversibility_error,time,ess
NNODEgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9229609  0.9409458  0.94557804 0.9408226  0.92019594 0.944147
 0.94685495 0.94715255 0.94677985 0.88517463 0.93687075 0.9337532
 0.9357554  0.931539   0.94902897 0.9202304  0.93604416 0.8857136
 0.9479083  0.92485976 0.94882095 0.95124197 0.9464201  0.92720383
 0.9485287  0.9251617  0.9511118  0.9371238  0.9172888  0.9498074
 0.93332386 0.9375421  0.9139244  0.94060224 0.92240953 0.95006454
 0.9311421  0.9337714  0.9375145  0.923115   0.9398937  0.9522623
 0.9483664  0.89100647 0.9397464  0.94026655 0.94495237 0.9494362
 0.9485059  0.9434206  0.93848455 0.94081724 0.9437369  0.9520798
 0.93289983 0.9493288  0.94657135 0.9451198  0.906072   0.9505281
 0.94754493 0.92813945 0.93160045 0.9329111  0.9519531  0.9424933
 0.94755715 0.9519421  0.9329666  0.9496967  0.93542117 0.9493515
 0.9289546  0.943125   0.9305912  0.9336516  0.9198735  0.94808817
 0.9487652  0.917102   0.9334876  0.9397575  0.9386233  0.9458051
 0.93347406 0.9274235  0.93323326 0.9504578  0.9421381  0.9400661
 0.9507476  0.942759   0.87698746 0.92499566 0.94401854 0.90259
 0.94497526 0.94585437 0.9488201  0.93205345]",1.8348e-14,46.000442028045654,390.4292032494745
Explicit NNODEgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9144711  0.9398615  0.9429425  0.9415635  0.9244353  0.94127035
 0.9459963  0.9471915  0.9457525  0.8833747  0.92993486 0.9318864
 0.930779   0.9268853  0.9477161  0.9129453  0.9341577  0.70338476
 0.946011   0.9159765  0.94751453 0.9504821  0.9462888  0.9190342
 0.9457423  0.91915506 0.9502403  0.93361175 0.91363394 0.95001936
 0.9136235  0.9281732  0.91667604 0.93721473 0.91346496 0.94950885
 0.92548245 0.9285149  0.9320824  0.9145545  0.9258947  0.95126057
 0.94668233 0.88347006 0.93824804 0.9404793  0.9450431  0.9489131
 0.9477874  0.9348306  0.93497676 0.9403777  0.9431218  0.9517378
 0.927379   0.949792   0.94746137 0.9430148  0.897233   0.9495187
 0.94684905 0.89790535 0.9277031  0.91824436 0.9524576  0.9403609
 0.9459809  0.9521502  0.931695   0.94908285 0.93408334 0.94888157
 0.92717594 0.9403242  0.9249821  0.92252886 0.92109716 0.9468597
 0.948151   0.91321963 0.9299301  0.93896264 0.9360415  0.9455285
 0.9193616  0.92036545 0.92921704 0.94976395 0.93997204 0.93904227
 0.95036167 0.9372756  0.8256735  0.91683984 0.9435928  0.89449894
 0.94053686 0.9450265  0.94901955 0.9328598 ]",2.30577e-14,67.0099310874939,261.5734236908887
SymplecticNNgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.92055357 0.9413717  0.94517297 0.9397664  0.91790265 0.9437132
 0.9467335  0.947412   0.94664115 0.88221806 0.93508744 0.9339839
 0.93439627 0.9313313  0.9488548  0.9199028  0.93607223 0.8366746
 0.9472591  0.92556274 0.94802463 0.9509815  0.9465836  0.9281289
 0.94796294 0.9268037  0.95097923 0.9366611  0.91546935 0.94991255
 0.9274653  0.93540883 0.91369647 0.94010603 0.9217362  0.95014447
 0.9302596  0.93439853 0.93567055 0.9239992  0.9345454  0.9520161
 0.94789994 0.891346   0.939559   0.9397526  0.94517946 0.94968426
 0.94871825 0.9402954  0.93757665 0.9414499  0.9436339  0.9518506
 0.9320377  0.94922227 0.9461588  0.9441263  0.90486926 0.950195
 0.9471177  0.9182541  0.9312186  0.93075883 0.9518695  0.9417957
 0.94742966 0.95192736 0.93345183 0.9497587  0.9357109  0.9496323
 0.9294912  0.9420824  0.9295985  0.9316186  0.9182955  0.9474725
 0.94849443 0.91477484 0.9333482  0.9390029  0.9385896  0.9456136
 0.92892456 0.9257177  0.9329693  0.9502082  0.9418491  0.94038665
 0.95057386 0.9417526  0.8639409  0.92511976 0.94430035 0.9029926
 0.9439999  0.9462527  0.9491111  0.9331433 ]",0.0009944615,69.97164392471313,34.30165960291144
GSymplecticNNgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9220656  0.94082856 0.94558823 0.941646   0.9205556  0.9442018
 0.94648135 0.9465658  0.94668376 0.8846947  0.93783987 0.93359566
 0.9352565  0.9314048  0.9490762  0.9197399  0.9361285  0.90133667
 0.9478309  0.9248911  0.9489839  0.9511558  0.9464666  0.9271712
 0.9483286  0.92526054 0.95075816 0.9378885  0.91700375 0.94987345
 0.9339811  0.938831   0.913165   0.940715   0.9221921  0.9494966
 0.93283075 0.9336238  0.93736136 0.9233128  0.9396371  0.9519806
 0.94829035 0.8940174  0.93956965 0.94009084 0.94480556 0.94900864
 0.9484443  0.9433979  0.9386047  0.94056815 0.94353694 0.9521774
 0.93224186 0.94968814 0.9470944  0.94486016 0.90411115 0.9504285
 0.9477398  0.92851776 0.9313499  0.9358591  0.9521785  0.94247216
 0.94761014 0.95203465 0.9329394  0.94961107 0.9351865  0.948977
 0.9286995  0.9429612  0.9312083  0.9356677  0.9190172  0.9481632
 0.9490142  0.918643   0.9331355  0.9394536  0.93855304 0.94566774
 0.9333838  0.9263433  0.93341196 0.9503236  0.94195986 0.94002235
 0.9508802  0.9427867  0.89757746 0.92458427 0.94388676 0.9020385
 0.9446773  0.9457242  0.9487126  0.93218297]",0.00020476147,38.216381311416626,387.69123872497846
GradSymplecticNNgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9214489  0.9409935  0.9450549  0.9401512  0.9194039  0.94365305
 0.9467702  0.9478814  0.9465455  0.88243437 0.9358465  0.9336438
 0.93462014 0.93136686 0.9486731  0.9200276  0.93602514 0.8483772
 0.94749063 0.92582023 0.9480709  0.9510983  0.94635785 0.9280778
 0.948225   0.9266169  0.9511284  0.93688595 0.91581345 0.9499321
 0.9286498  0.9364075  0.913875   0.9399583  0.92210126 0.95050263
 0.9309349  0.934211   0.93606395 0.9241375  0.936126   0.9522097
 0.9479639  0.8919892  0.9396534  0.93997383 0.94509333 0.95002
 0.9484606  0.9412386  0.9377794  0.9410471  0.9436757  0.95173377
 0.93203616 0.94923055 0.94622433 0.94464797 0.90526485 0.9502872
 0.9470846  0.9201809  0.9313601  0.9312483  0.9518684  0.9418468
 0.94725174 0.9519204  0.9335543  0.94951916 0.93579745 0.9497296
 0.92899054 0.9422182  0.9294759  0.9328153  0.9187371  0.94747615
 0.9484409  0.91484034 0.93309295 0.93923235 0.9384997  0.94571656
 0.9297771  0.92612714 0.9332584  0.95026994 0.9416914  0.9401311
 0.95042574 0.9426465  0.86643684 0.9251399  0.94413185 0.9026642
 0.9448468  0.94592565 0.9490094  0.9329521 ]",0.00024295143,101.71806216239929,64.2451927153305
GradGSymplecticNNgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.92210805 0.94093364 0.94559306 0.9416684  0.92011786 0.9442212
 0.94657564 0.94650906 0.9467279  0.88255835 0.93745565 0.9336333
 0.9353244  0.9316554  0.9491377  0.9197786  0.9362433  0.90405816
 0.947832   0.92512655 0.94899964 0.95116633 0.9464073  0.92741907
 0.9483284  0.92549336 0.95081425 0.93775076 0.9167096  0.9498137
 0.93402696 0.93803257 0.9130148  0.9407439  0.9222355  0.9494788
 0.9325513  0.93383265 0.9371704  0.92348206 0.9399211  0.9519582
 0.94835633 0.89523065 0.939623   0.9401014  0.9448253  0.9489244
 0.94851685 0.9434842  0.93874836 0.9406475  0.9434838  0.952209
 0.9324042  0.94971526 0.9471871  0.94490165 0.9041028  0.9504549
 0.94781435 0.9282981  0.93119276 0.93542755 0.95215386 0.9425688
 0.9476718  0.95200825 0.9329569  0.9496155  0.93512505 0.94885945
 0.9288487  0.9430013  0.9311445  0.93482924 0.9186575  0.9481963
 0.9489681  0.9180347  0.93319196 0.93929803 0.93858975 0.94565356
 0.9331206  0.926448   0.9335243  0.95035666 0.942022   0.9400629
 0.95092744 0.9421152  0.89794683 0.9247689  0.9439518  0.9018326
 0.94435567 0.9458233  0.9487213  0.9323165 ]",0.0003878542,49.25102949142456,335.65145437748765
HMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9124753  0.9882964  0.9749631  0.8650049  0.80481356 0.9750751
 0.89414024 0.9254141  0.46655664 0.92593634 0.8879835  0.9327053
 0.98055506 0.79907477 0.9549377  0.9004624  0.95983374 0.928561
 0.98060364 0.94283503 0.9587443  0.94272125 0.72115517 0.9773337
 0.9535507  0.95940924 0.9626794  0.94034094 0.9874326  0.8764273
 0.95423114 0.89612854 0.9172616  0.988382   0.8647055  0.9379133
 0.9020494  0.87979406 0.99171436 0.9486035  0.9659686  0.96913767
 0.920784   0.85977906 0.8636106  0.9635493  0.85318774 0.9254541
 0.9705757  0.93654364 0.8651595  0.8988975  0.79450417 0.9788663
 0.948548   0.93749416 0.93190384 0.75861275 0.9444375  0.92795384
 0.9159683  0.92336273 0.9643516  0.97962564 0.9762246  0.94906163
 0.9887681  0.9782232  0.94924563 0.9264342  0.93535966 0.9528939
 0.99068713 0.9766302  0.9702934  0.9457077  0.796003   0.91241163
 0.9074118  0.88527    0.9543375  0.9710304  0.9817109  0.9857461
 0.97541153 0.9488174  0.9738803  0.948679   0.71284187 0.9891016
 0.9224636  0.96186465 0.9409083  0.9387016  0.87925303 0.9651532
 0.9274926  0.97239816 0.96314996 0.9353125 ]",2.2524204e-14,21.762195587158203,1.546060003902192
NNgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9271449  0.98152256 0.8295397  0.05531267 0.5331424  0.90657127
 0.18552065 0.9414773  0.17003939 0.45903277 0.8822593  0.27744693
 0.9816799  0.44218224 0.78006357 0.44450352 0.5401572  0.85715455
 0.84446114 0.91329426 0.9033952  0.8635544  0.39177474 0.95987153
 0.83423495 0.9758005  0.8610451  0.89356726 0.98382133 0.9429034
 0.89092815 0.8889529  0.51433575 0.9796437  0.10570916 0.92898357
 0.71288145 0.45400628 0.9872057  0.828689   0.97096825 0.7084173
 0.51420355 0.91374916 0.85712624 0.97655964 0.07313731 0.83085364
 0.84924877 0.67593706 0.8394623  0.02054913 0.7019433  0.9550311
 0.72390366 0.5306843  0.25911316 0.03139522 0.82090396 0.95960295
 0.17944166 0.76549405 0.8775401  0.97735727 0.8325128  0.7182154
 0.9850761  0.9264841  0.67859316 0.46328104 0.60996306 0.9553145
 0.990543   0.98406875 0.97613657 0.9514505  0.04436622 0.8237752
 0.9004361  0.42741808 0.85991144 0.80178964 0.98303735 0.8993032
 0.9694704  0.9213692  0.9536668  0.6435978  0.49315667 0.9914392
 0.16208735 0.8542714  0.67579687 0.91271806 0.37415668 0.9161579
 0.94388103 0.82923    0.91818017 0.6840811 ]",6.536993e-15,18.139970779418945,1.6426790341981583
NNODEgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9321865  0.94696176 0.6623234  0.28188193 0.38428983 0.9678842
 0.44063795 0.95469964 0.18307817 0.6400987  0.9513199  0.5886437
 0.9818504  0.66938657 0.6399473  0.58776104 0.19047296 0.7017516
 0.6573822  0.9310565  0.7401967  0.7769227  0.40787515 0.93407124
 0.7680511  0.96646166 0.94247866 0.89272875 0.9787945  0.93486375
 0.9306694  0.7402091  0.6845783  0.9348213  0.20267598 0.8639535
 0.6914754  0.35849258 0.9564196  0.9048564  0.9412155  0.4170124
 0.6822097  1.4381675  0.31259558 0.97833145 0.45486718 0.9252004
 0.7641363  0.523947   1.3869013  0.4609697  0.4663     0.8332147
 0.8355191  0.7004241  0.12651359 0.0767742  0.7181953  0.93966985
 0.65914655 0.8681588  0.9394381  0.9785716  0.7408042  0.43212217
 0.9455128  0.98027986 0.8063538  0.25932476 0.7731608  0.8977625
 0.99082327 0.9865376  0.95781136 0.9444052  0.3539221  0.7536105
 0.9634254  0.8832378  0.96429586 0.55271494 0.9384397  0.80346555
 0.9721712  0.945081   0.9761175  0.8520478  0.44370008 0.9767162
 0.6804411  0.75114125 0.5294374  0.9413566  0.58987796 0.97707963
 0.9641509  0.7282276  0.9740323  0.8476201 ]",7.375123e-11,26.348433256149292,1.3476967549929628
Explicit NNODEgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.90902156 0.9881406  0.8787396  0.22449908 0.5955171  0.87808627
 0.04672019 0.92001665 0.13900226 0.35804367 0.9499601  0.22213185
 0.97757196 0.33886355 0.83147407 0.36123723 0.13150609 0.84037185
 0.8713398  0.8817753  0.78744215 0.8950305  0.32677612 0.9698237
 0.8840491  0.97655797 0.8074286  0.904475   0.9723773  0.9386706
 0.840541   0.8200986  0.41869277 0.98978543 0.27089155 0.94547814
 0.74932945 0.50119054 0.99237394 0.77650213 0.97032094 0.3689605
 0.4179415  0.9905076  0.94294727 0.9687726  0.11049692 0.7698814
 0.8834111  0.73672223 1.1279262  0.2519669  0.4397499  0.92240953
 0.61635387 0.4333043  0.05854278 0.09058285 0.857892   0.96420145
 0.5102336  0.6999856  0.83318704 0.969759   0.8895628  0.38459834
 0.991066   0.882287   0.6021373  0.5481148  0.5148972  0.96289575
 0.99091214 0.9785681  0.9814142  0.94904304 0.06564515 0.8519478
 0.8717092  0.391899   0.9583435  0.49891156 0.97858894 0.93309927
 0.9653721  0.8897284  0.9265915  0.8819829  0.54862815 0.9868611
 0.7912353  0.8929021  0.7357377  0.8806462  0.25445572 0.967656
 0.91850984 0.8692309  0.874648   0.59445137]",1.1763157e-10,44.4205322265625,1.7114161140420445
SymplecticNNgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9282726  0.9606144  0.62435114 0.48176765 0.47134662 0.94901055
 0.49592254 0.9571105  0.18031518 0.6518137  0.9180136  0.73460424
 0.9819937  0.6418058  0.6586691  0.599637   0.13352653 0.62169224
 0.560507   0.91395617 0.5461006  0.80961275 0.3931907  0.9454273
 0.8306455  0.97600496 0.9421045  0.8958101  0.9773613  0.9417221
 0.9034399  0.59322935 0.68618083 0.9447925  0.35101557 0.8800893
 0.7237002  0.409226   0.97576207 0.9015676  0.94709253 0.14167431
 0.69176555 1.7787962  0.11879914 0.97831964 0.69543004 0.93323886
 0.8074932  0.5764176  1.8058151  0.66655153 0.23624411 0.69471717
 0.7664291  0.72490716 0.44585678 0.01825817 0.72863805 0.86224544
 0.9956962  0.8578908  0.9297637  0.97810906 0.8165592  0.10600998
 0.9494783  0.9785147  0.8093238  0.29463255 0.8066443  0.8807757
 0.9904725  0.986248   0.9730234  0.9476863  0.43746635 0.787183
 0.95623004 0.974091   0.9461132  0.29658118 0.84311306 0.82892823
 0.96838653 0.9251563  0.97132623 0.8919756  0.49333137 0.981559
 1.1303245  0.79215306 0.5933802  0.9271033  0.61680853 0.9351872
 0.96597147 0.7735176  0.974244   0.8801438 ]",0.019238267,54.508286237716675,1.2955754487043047
GSymplecticNNgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9333901  0.97351474 0.74203837 0.14459151 0.50811076 0.94371593
 0.35443506 0.9582132  0.15458396 0.58650756 0.9366332  0.5142744
 0.9838728  0.60742617 0.7204148  0.47731566 0.41852856 0.8013317
 0.74277675 0.9271345  0.8330846  0.8440037  0.41612643 0.9548582
 0.7961404  0.9690058  0.9077417  0.89435434 0.98287296 0.94741344
 0.91671944 0.82613504 0.64724135 0.9632611  0.06329309 0.90820456
 0.7351312  0.43148488 0.934764   0.8595659  0.9627708  0.620099
 0.59422725 1.3711523  0.48926258 0.97934616 0.39312446 0.90069264
 0.83595276 0.6350752  1.2812767  0.15119623 0.6376382  0.8928461
 0.8544215  0.6090306  0.01139729 0.05434985 0.7691006  0.96338177
 0.44613743 0.82468104 0.90108126 0.9798705  0.7141551  0.58854795
 0.96806204 0.9596218  0.7315477  0.36700493 0.6970727  0.92369366
 0.99017036 0.9834285  0.9634082  0.9447756  0.27398396 0.81560814
 0.95074457 0.5462759  0.9217457  0.7322573  0.9663625  0.8668275
 0.9665525  0.9313628  0.9650552  0.72431296 0.4712296  0.9890327
 0.37136924 0.8303625  0.6486992  0.92236507 0.5125654  0.95704925
 0.96464896 0.8084415  0.9569526  0.82252526]",0.021381551,16.837558031082153,1.2987880892637225
GradSymplecticNNgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9321343  0.96554416 0.6469781  0.37346932 0.4745677  0.95084465
 0.42849597 0.9587287  0.16408399 0.6044557  0.9336204  0.67409843
 0.9817435  0.6514615  0.6760022  0.5459448  0.08556386 0.6338041
 0.58668065 0.91404957 0.59626114 0.82195395 0.37749028 0.9491253
 0.82010716 0.97549736 0.92578256 0.89403117 0.9796841  0.9460251
 0.9035593  0.6111634  0.64881605 0.9507097  0.23826182 0.89108723
 0.7151925  0.41387826 0.9746704  0.8846065  0.9535457  0.18178228
 0.64895964 1.7527149  0.04830518 0.9783504  0.6140026  0.9158933
 0.8147018  0.58552474 1.7697239  0.6534991  0.29901332 0.7259892
 0.76391333 0.6763005  0.39733943 0.01003442 0.7464123  0.889876
 0.95855874 0.84398985 0.91838896 0.9780635  0.8038723  0.15454286
 0.95592177 0.9729123  0.77655256 0.29206097 0.7620489  0.888642
 0.99047345 0.9849895  0.97284746 0.94772714 0.3866763  0.79916286
 0.9616978  0.99694705 0.9532179  0.33722323 0.8687408  0.8376888
 0.96737957 0.927633   0.96970975 0.8803133  0.48851404 0.98501766
 1.1011662  0.79639137 0.59626144 0.9252778  0.572016   0.9477932
 0.96666807 0.7803647  0.967579   0.8553416 ]",0.025791205,76.08940434455872,1.2919220517961203
GradGSymplecticNNgHMC,0.4,autograd,banana,SynchronousLeapfrog,0.1,"[0.9318537  0.9615444  0.67541075 0.28186968 0.4568634  0.9583174
 0.42580152 0.9581594  0.16391122 0.61811566 0.9486005  0.5803858
 0.98195    0.6534187  0.6650094  0.52606505 0.30486867 0.75068444
 0.6749239  0.9142735  0.7790731  0.81206703 0.38530323 0.9487862
 0.7940154  0.97461385 0.93011564 0.89605546 0.9793879  0.9454443
 0.91302    0.7775878  0.6736092  0.9465689  0.1836313  0.882496
 0.7281376  0.4100914  0.9419672  0.88662493 0.94954133 0.5219762
 0.6514816  1.4546999  0.3283748  0.97769964 0.45064777 0.92098
 0.806332   0.5734924  1.3678354  0.3111176  0.5562128  0.85130763
 0.82506144 0.6697049  0.09367    0.01602012 0.7388643  0.95035577
 0.5775382  0.85408676 0.9228651  0.9770314  0.7184317  0.5066198
 0.9524851  0.9742092  0.7773684  0.29130796 0.75319976 0.8987658
 0.9904393  0.9847285  0.9694481  0.9461118  0.34467602 0.79349107
 0.96221864 0.7218892  0.94922656 0.6488291  0.9478533  0.8290946
 0.9683002  0.93365496 0.9704418  0.79254055 0.49478722 0.9832632
 0.5253934  0.7898706  0.5893961  0.9289044  0.57597554 0.97126484
 0.9668152  0.7709408  0.9703373  0.8519052 ]",0.014220044,24.45433735847473,1.4026958797905111
HMC,0.4,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.93311185 0.948617   0.9144496  0.9209604  0.94907254 0.9317969
 0.9453389  0.9419049  0.93423223 0.927664   0.90454596 0.9353579
 0.940223   0.93765914 0.95479333 0.92749345 0.9325025  0.9464338
 0.94640464 0.9311711  0.9381179  0.93249243 0.88330495 0.91735643
 0.93143654 0.938862   0.9210371  0.936674   0.93804955 0.9285573
 0.8886137  0.92461175 0.92567945 0.92553705 0.94661415 0.94051456
 0.94098186 0.9445631  0.94615126 0.92094505 0.94577396 0.94853824
 0.9373428  0.93200314 0.9532938  0.94604367 0.94151294 0.95455194
 0.94644403 0.9501542  0.9366807  0.95232904 0.94856787 0.9458911
 0.9533572  0.955506   0.93982255 0.9345104  0.9498923  0.9611243
 0.9283016  0.93374026 0.92525357 0.93654794 0.9433798  0.9537991
 0.9405718  0.9322335  0.9086237  0.9484706  0.9504084  0.947927
 0.94543374 0.95249844 0.94640195 0.95379937 0.9532012  0.92393076
 0.9490015  0.9123683  0.92340386 0.9171261  0.9511751  0.95931005
 0.9436433  0.9451052  0.9379132  0.9348406  0.93501973 0.9380379
 0.8983094  0.95730466 0.9234829  0.95634305 0.9389047  0.94391155
 0.9355685  0.9313706  0.930556   0.94865227]",4.7488055e-15,17.40074396133423,2241.3569324231626
NNgHMC,0.4,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9331809  0.9488971  0.9146304  0.9207253  0.9491514  0.92987776
 0.9466795  0.94216    0.93376756 0.925697   0.90093917 0.93422335
 0.9402871  0.9379837  0.9547178  0.92820925 0.9329181  0.9464571
 0.9463059  0.93151844 0.93857735 0.9314374  0.8843008  0.9111797
 0.9322077  0.9384754  0.9225162  0.93587875 0.9373349  0.9292423
 0.8842343  0.92479646 0.9265334  0.9253251  0.94648904 0.9410898
 0.9414749  0.9451138  0.9466495  0.92106223 0.94570136 0.9487264
 0.9375131  0.93176645 0.95310754 0.94570065 0.9413066  0.95492935
 0.9465419  0.9505095  0.93693656 0.9529106  0.9487709  0.9473506
 0.9537611  0.95521945 0.9399175  0.934046   0.9500971  0.9611516
 0.9275777  0.9339768  0.924288   0.93677276 0.9437377  0.9541351
 0.9407222  0.93219155 0.910752   0.9495723  0.9505409  0.94732237
 0.94585794 0.9532175  0.9462732  0.9542097  0.9531951  0.9253251
 0.9489886  0.9088197  0.92312855 0.91511405 0.95115364 0.95932436
 0.94381654 0.9457227  0.9383806  0.9355821  0.9350669  0.93824804
 0.88924754 0.95732325 0.9225625  0.95621586 0.93889797 0.9442269
 0.9356837  0.9312508  0.930323   0.9488663 ]",3.9137327e-15,16.969446897506714,2220.863842235077
NNODEgHMC,0.4,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9338831  0.9487011  0.91503    0.92085737 0.9491769  0.92983043
 0.94673413 0.94177496 0.93395865 0.9251923  0.90034187 0.934112
 0.94054496 0.9381881  0.9547651  0.92829955 0.93313116 0.94673634
 0.94648826 0.9310373  0.9387578  0.93154097 0.8844948  0.91218376
 0.9316329  0.9381927  0.922135   0.9357628  0.9371393  0.92946196
 0.885987   0.92507833 0.9262973  0.92546415 0.9465364  0.94110197
 0.94134665 0.94509923 0.94666326 0.9197241  0.94564193 0.9488268
 0.9371524  0.93184423 0.95306575 0.9458393  0.9411713  0.954883
 0.9466669  0.9503056  0.9367761  0.9528386  0.9485856  0.9475436
 0.9535906  0.955152   0.9401283  0.9341699  0.9501364  0.96117806
 0.9274618  0.93410033 0.92483664 0.93667793 0.94352436 0.95421094
 0.9408053  0.9321684  0.91143465 0.9496349  0.95052785 0.9474114
 0.94554967 0.953352   0.94635934 0.9543098  0.9531457  0.9253477
 0.94893825 0.90936774 0.92318624 0.9152622  0.9510559  0.95936126
 0.9440087  0.94589555 0.938523   0.9349939  0.9352433  0.93860453
 0.8886968  0.9572956  0.92276645 0.95620966 0.938791   0.944175
 0.93570244 0.9314283  0.93016833 0.9488267 ]",4.6329714e-14,13.681445121765137,2173.4037871700407
Explicit NNODEgHMC,0.4,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.8924419  0.9407212  0.8789377  0.81654215 0.8872282  0.8834788
 0.90583575 0.90157574 0.92088544 0.89554185 0.8731588  0.92460316
 0.91784656 0.89325905 0.9541003  0.90483606 0.94131076 0.8595799
 0.93043995 0.9020561  0.87962306 0.8802161  0.8340572  0.83728063
 0.7491858  0.9138397  0.92518866 0.8832655  0.9194009  0.8162166
 0.88987106 0.9277818  0.8741094  0.9042324  0.9284812  0.9324498
 0.8769119  0.9403981  0.9298185  0.9256525  0.87822604 0.9183473
 0.9307582  0.9056014  0.9376084  0.9496851  0.91773003 0.94400775
 0.94165945 0.9403226  0.93256736 0.9179694  0.9216932  0.8842238
 0.9451984  0.9435126  0.9336712  0.91080683 0.93458414 0.96027964
 0.7320552  0.8763181  0.8798291  0.93471575 0.85586953 0.9552635
 0.9035921  0.9247327  0.90805805 0.8238094  0.9361112  0.93582124
 0.91329503 0.92226744 0.9453176  0.93259424 0.94083977 0.9197352
 0.949146   0.82850045 0.9111608  0.9036254  0.95078534 0.95893925
 0.9295602  0.9018984  0.90800583 0.90413254 0.9154773  0.9083893
 0.84221697 0.93507165 0.9063768  0.9478749  0.9329395  0.9413285
 0.92664003 0.8578696  0.8956921  0.9484199 ]",3.0335193e-13,20.152278184890747,148.42313170685614
SymplecticNNgHMC,0.4,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.93295354 0.94870543 0.9142648  0.9206564  0.94903827 0.93180674
 0.94539404 0.9418849  0.9342021  0.9276139  0.9043769  0.9353267
 0.9401965  0.93764824 0.95481825 0.9274448  0.93249935 0.94645405
 0.9464197  0.9311422  0.9381517  0.9324893  0.8832582  0.9172451
 0.93134373 0.93883836 0.9211044  0.93668765 0.9380084  0.9286164
 0.88841283 0.92471635 0.9256538  0.9255023  0.9466027  0.9405813
 0.94103193 0.9445281  0.94604063 0.92078817 0.945836   0.948528
 0.9372778  0.9320296  0.9533447  0.94599426 0.9413786  0.9544696
 0.94640553 0.9500706  0.9367255  0.95233417 0.9485545  0.9458488
 0.95328856 0.95556897 0.93981874 0.9344325  0.949913   0.9611155
 0.9282994  0.9336599  0.9251983  0.93653196 0.9433292  0.95386404
 0.9405491  0.9321417  0.9085399  0.94849956 0.9503583  0.9478859
 0.94531745 0.95252705 0.9464539  0.9537958  0.9532425  0.9239249
 0.94904554 0.91238093 0.9233135  0.91719025 0.95112675 0.9592738
 0.9436201  0.94509953 0.93785906 0.9347824  0.9350087  0.938118
 0.89809716 0.9572915  0.9234327  0.95638967 0.9388709  0.9438202
 0.93560493 0.9313967  0.9305638  0.94871205]",1.6662385e-05,33.52416181564331,2185.088070056801
GSymplecticNNgHMC,0.4,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.93296593 0.94856656 0.9145216  0.92101943 0.94909495 0.93171114
 0.94525695 0.9420092  0.9343842  0.9276743  0.90427387 0.93538857
 0.9402586  0.9376075  0.9547784  0.9274778  0.9325309  0.94654405
 0.9463698  0.9312949  0.93828285 0.9325794  0.88323987 0.91717446
 0.9315314  0.9388637  0.9210323  0.93657106 0.9381342  0.9286593
 0.8884654  0.92471063 0.92588127 0.9253892  0.9466337  0.94059575
 0.94103396 0.94463915 0.94611686 0.9208881  0.94589186 0.9484843
 0.9374229  0.9322748  0.9533653  0.9461214  0.9414296  0.9545268
 0.94642687 0.95011395 0.9368569  0.9522979  0.9485725  0.9458146
 0.9534073  0.9555464  0.9398882  0.9343993  0.9499247  0.96110934
 0.9286771  0.9335605  0.925177   0.93669796 0.9434147  0.95377225
 0.9405977  0.932137   0.9088921  0.9484908  0.95035255 0.9479796
 0.9453842  0.95243704 0.9465043  0.9537666  0.9531924  0.9240517
 0.9489807  0.9121801  0.9233262  0.9169671  0.95114076 0.9593142
 0.94359004 0.9450997  0.93775654 0.93485826 0.9350721  0.9379926
 0.8978893  0.9573034  0.9235134  0.9563551  0.9388921  0.94399726
 0.93565035 0.93159604 0.93070257 0.9486617 ]",3.624849e-05,10.665088415145874,1958.4390695878549
