model,training_size,sensitivity,distribution,solver,step_size,hamiltonian_error,reversibility_error,time,ess
NNgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9345955  0.9565265  0.93125314 0.9354741  0.9367458  0.9484944
 0.9345379  0.9314338  0.9350936  0.93347    0.9462358  0.938866
 0.9554095  0.9382567  0.9406338  0.9511546  0.9525263  0.9456808
 0.93161964 0.9382652  0.9311751  0.93528056 0.92963445 0.93017197
 0.9160733  0.9565363  0.94882905 0.9427978  0.9509356  0.9316003
 0.9374486  0.93970793 0.955718   0.9355597  0.947557   0.96073806
 0.93222094 0.92575234 0.92234504 0.9139787  0.94518423 0.9375264
 0.91393995 0.937395   0.9350783  0.9579169  0.9496697  0.9498805
 0.92656744 0.94067943 0.9130375  0.935106   0.9353174  0.92098874
 0.95379007 0.94384617 0.94795054 0.9186353  0.94125026 0.9555788
 0.9563894  0.941949   0.9512559  0.95575905 0.9485862  0.93909234
 0.9202501  0.9127474  0.92854613 0.8977264  0.95700777 0.9539134
 0.92360306 0.94398344 0.92423403 0.9431486  0.95230436 0.94308347
 0.94112253 0.9087583  0.937107   0.9367199  0.9457287  0.9417019
 0.94043034 0.9476409  0.94073856 0.9157691  0.9176054  0.9496684
 0.93007463 0.9510724  0.95549107 0.95820683 0.9441471  0.93952847
 0.941621   0.91721046 0.94804066 0.9488133 ]",6.341698e-15,16.33708620071411,2386.2665194275114
NNODEgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9344298  0.9564287  0.9313507  0.93544805 0.9367126  0.9485574
 0.9345445  0.9315836  0.93501234 0.9333949  0.9462597  0.93899673
 0.9555542  0.9381885  0.9407475  0.9510788  0.95253915 0.945697
 0.93173385 0.93817973 0.93123215 0.93516827 0.92993844 0.93036115
 0.91632533 0.95668423 0.9488575  0.942603   0.9509144  0.93154734
 0.93756217 0.9395141  0.95581627 0.935653   0.94767064 0.96077275
 0.9323232  0.9258677  0.92255354 0.913675   0.94525576 0.93760484
 0.9139826  0.93758744 0.9351138  0.9580359  0.9499246  0.9500011
 0.9264512  0.94075286 0.9127628  0.93515056 0.9354377  0.9205197
 0.9537999  0.9438328  0.9481766  0.91903275 0.94136614 0.95559645
 0.9565344  0.94176805 0.9511487  0.9558469  0.94861907 0.9389771
 0.91952467 0.9130733  0.9286363  0.8970706  0.95698565 0.95384043
 0.92358845 0.9440307  0.92422605 0.94320744 0.9522383  0.94315445
 0.94090605 0.9079417  0.9372201  0.9368446  0.94575644 0.9418132
 0.9407617  0.94766873 0.9405102  0.91589725 0.91748667 0.949671
 0.93006325 0.9511622  0.9554132  0.95816684 0.94414604 0.93968976
 0.9416186  0.91702247 0.9480636  0.9488516 ]",1.9561274e-14,13.26040506362915,2275.9120116136583
Explicit NNODEgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9231838  0.94330025 0.88249815 0.866817   0.8362836  0.92209995
 0.8845904  0.90266466 0.9009921  0.9366355  0.8983929  0.9191296
 0.95843834 0.56625193 0.9345789  0.9500915  0.93524957 0.9236493
 0.88650817 0.9230096  0.92142    0.9056651  0.9187168  0.924561
 0.9215395  0.9570879  0.9480289  0.9299401  0.92441356 0.93509483
 0.90698785 0.94602954 0.95148844 0.9197606  0.900984   0.952711
 0.89006776 0.90564865 0.7954054  0.88599575 0.9227929  0.9068452
 0.7818374  0.67001414 0.8924443  0.95443195 0.9364934  0.95443153
 0.8973714  0.9509927  0.88627017 0.9072611  0.8685851  0.8735437
 0.9491447  0.9272382  0.938864   0.89866674 0.9207298  0.947565
 0.9387827  0.92357385 0.949454   0.9278712  0.95038664 0.92679834
 0.90112543 0.89251745 0.79840684 0.9060728  0.95097005 0.9538059
 0.91556823 0.92575026 0.85370797 0.9350786  0.95189476 0.94750303
 0.8602456  0.7448914  0.9215819  0.86464596 0.9427128  0.9310366
 0.88908356 0.7243295  0.9140309  0.9052304  0.863768   0.9229197
 0.8989722  0.90521973 0.9558834  0.95661485 0.9153389  0.93338937
 0.9320092  0.9070668  0.95175904 0.93729323]",3.4929465e-13,20.489402532577515,111.42220825298655
SymplecticNNgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[ 2.5512266   1.1906335   6.1863856  23.47267    25.09425    18.77195
  0.4883425   6.0585165  39.987713    0.7586111   3.9386652   6.032678
  0.2351176   2.7743196   1.8255657   4.3295507   0.33959386  8.596767
 16.350319    0.4769948  19.912403    1.1662643   7.8289466   4.143507
 11.103849    0.4527974   3.0277958  10.768985    1.6621478   7.9221206
  5.9691343   5.401082    0.8726115   4.1712356   2.4125938   0.7440173
  5.296803    0.40616077  5.5892787  10.849757   10.551732   30.00887
  0.7794008   0.6227515  24.916868    0.35154265  0.9414384   0.14622383
 13.11454     4.9321594   0.7890317   6.6244307   0.96334475  8.191099
  0.3452941   0.13546327  0.13436157  4.6112056  10.473365    0.3853416
  0.45130783 31.691854    2.0485563   6.72361     7.111064    0.6117115
 12.066383   17.876701    0.794927    5.4306784   3.544241    0.4787644
 12.8637295   0.3800288   1.7037909   8.066175    0.41175327  5.0873394
 11.107767   64.8338      3.08741     2.2781675   0.26569957  0.34311622
  0.17960334  0.47856444  2.9649608  43.6186     63.64738     1.7741611
  8.037121    0.08469544  3.9358947   0.5825795   0.9117133   7.266674
  3.7530715   7.353935    8.24332    20.97631   ]",222725.1,19.63958215713501,1700.0
GSymplecticNNgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9369687  0.9549238  0.9192151  0.88111675 0.9083915  0.9387562
 0.895961   0.9302038  0.93197536 0.9322144  0.9381906  0.9376294
 0.9585778  0.8942156  0.94111395 0.9523763  0.9391222  0.94153476
 0.9397963  0.92608535 0.926521   0.91193235 0.93317956 0.9333968
 0.93143785 0.95672697 0.9470746  0.9450264  0.94916123 0.933102
 0.9326843  0.94703054 0.9575374  0.9347729  0.94200444 0.9593357
 0.9242848  0.93120974 0.90072525 0.87899685 0.94215083 0.92630994
 0.9128997  0.92963445 0.93046045 0.9598624  0.94631886 0.95321226
 0.9285416  0.9466874  0.9176237  0.9065876  0.924672   0.88755107
 0.95361984 0.9452255  0.94859445 0.88309574 0.93709517 0.9542421
 0.9498882  0.9289359  0.95211333 0.95168495 0.949656   0.9275586
 0.9019393  0.9106808  0.92770755 0.8999964  0.9570982  0.95501775
 0.9292902  0.9256255  0.921561   0.9451518  0.953992   0.94567347
 0.9376197  0.8849201  0.93497944 0.90961975 0.94871426 0.93860614
 0.9364292  0.91648215 0.9335951  0.9142746  0.9169996  0.9407759
 0.9184181  0.946188   0.958307   0.95855165 0.94300836 0.9303435
 0.9384651  0.9237744  0.9528198  0.9465221 ]",0.06241351,7.071099519729614,235.90818738362063
GradSymplecticNNgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[ 2.5512266   1.1906335   6.1863856  23.47267    25.09425    18.77195
  0.4883425   6.0585165  39.987713    0.7586111   3.9386652   6.032678
  0.2351176   2.7743196   1.8255657   4.3295507   0.33959386  8.596767
 16.350319    0.4769948  19.912403    1.1662643   7.8289466   4.143507
 11.103849    0.4527974   3.0277958  10.768985    1.6621478   7.9221206
  5.9691343   5.401082    0.8726115   4.1712356   2.4125938   0.7440173
  5.296803    0.40616077  5.5892787  10.849757   10.551732   30.00887
  0.7794008   0.6227515  24.916868    0.35154265  0.9414384   0.14622383
 13.11454     4.9321594   0.7890317   6.6244307   0.96334475  8.191099
  0.3452941   0.13546327  0.13436157  4.6112056  10.473365    0.3853416
  0.45130783 31.691854    2.0485563   6.72361     7.111064    0.6117115
 12.066383   17.876701    0.794927    5.4306784   3.544241    0.4787644
 12.8637295   0.3800288   1.7037909   8.066175    0.41175327  5.0873394
 11.107767   64.8338      3.08741     2.2781675   0.26569957  0.34311622
  0.17960334  0.47856444  2.9649608  43.6186     63.64738     1.7741611
  8.037121    0.08469544  3.9358947   0.5825795   0.9117133   7.266674
  3.7530715   7.353935    8.24332    20.97631   ]",222725.1,23.812817335128784,1700.0
GradGSymplecticNNgHMC,0.30000000000000004,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.93614995 0.95595497 0.93212074 0.93266153 0.93892115 0.9470517
 0.937915   0.9334744  0.93562144 0.93373346 0.94539946 0.93922246
 0.9565834  0.9414196  0.9415047  0.9513235  0.95291805 0.94631577
 0.9327016  0.94112396 0.9330931  0.93627375 0.93158406 0.9307474
 0.91896194 0.9568366  0.94923615 0.9427079  0.9503373  0.9323208
 0.938368   0.9411885  0.9561943  0.93447113 0.9495286  0.96127224
 0.9335982  0.9288887  0.9278447  0.9190172  0.9460596  0.93875784
 0.919505   0.940529   0.9360169  0.95833695 0.9496128  0.9506657
 0.9275405  0.94245595 0.9179036  0.93925375 0.9384537  0.92674893
 0.9539844  0.94536424 0.9507336  0.92128986 0.9424066  0.95570695
 0.9561719  0.9395475  0.95203465 0.95594597 0.94806355 0.9402771
 0.9242091  0.91633713 0.9294195  0.8990172  0.9567144  0.9547192
 0.92519015 0.9446317  0.92755115 0.9452654  0.95319104 0.94379294
 0.9422617  0.9132843  0.937366   0.93720454 0.94778323 0.94251865
 0.9412882  0.94886625 0.9419997  0.91797507 0.91932106 0.9501681
 0.9297037  0.95124674 0.95568895 0.9582185  0.94699717 0.9415121
 0.94409657 0.9183039  0.94876975 0.94903773]",0.044498324,7.956533432006836,9.579977317027337
HMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9324452  0.9395833  0.9362916  0.94863546 0.9467077  0.9426929
 0.9278258  0.93812084 0.9322574  0.93106604 0.9301872  0.93588626
 0.9312493  0.9349551  0.9360398  0.9327914  0.93535614 0.9401084
 0.93372697 0.9349453  0.93709457 0.9381583  0.9366269  0.93527645
 0.9394082  0.93718433 0.93593585 0.93668485 0.93345994 0.93480766
 0.9406263  0.9396713  0.9283106  0.9230164  0.93314743 0.93795204
 0.9306239  0.9296522  0.9402884  0.9386358  0.94462365 0.9379982
 0.92514575 0.9406821  0.93011874 0.9450266  0.92691433 0.93699545
 0.9310707  0.9363095  0.9369743  0.9359864  0.9387026  0.93095374
 0.94287777 0.92940843 0.93305635 0.93380725 0.9354048  0.9270648
 0.94335306 0.9413308  0.9354243  0.9301729  0.94251895 0.9375237
 0.93053126 0.9473252  0.93925184 0.9472221  0.93557566 0.94340503
 0.940348   0.9384861  0.9292121  0.9356251  0.9288478  0.940725
 0.93034685 0.9267707  0.9358748  0.94017756 0.94498914 0.93863124
 0.945106   0.9423814  0.9404682  0.93920374 0.94302607 0.94613636
 0.9429773  0.93782115 0.92816293 0.9406795  0.93849826 0.93603456
 0.93212605 0.9355879  0.93838996 0.94701755]",1.3540546e-15,51.03129506111145,307.3118546710494
NNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.93236816 0.9395828  0.9362544  0.9486687  0.9467199  0.9426884
 0.92762727 0.9381032  0.9321627  0.93097734 0.9300687  0.9358456
 0.931167   0.9349495  0.9360323  0.93272775 0.93532014 0.9400613
 0.9336624  0.9349146  0.93709445 0.93814516 0.93663776 0.93525237
 0.939408   0.93718493 0.935884   0.93667    0.933452   0.93474615
 0.9406265  0.9396833  0.92819166 0.9227249  0.93303525 0.93796504
 0.93048906 0.9295701  0.9402744  0.9386294  0.9446515  0.9379463
 0.9249959  0.940681   0.93000877 0.9450478  0.9267935  0.93697405
 0.93098754 0.93629    0.93693924 0.93597746 0.9386972  0.930879
 0.9429203  0.92937326 0.93303126 0.93372077 0.93542624 0.9269065
 0.9433602  0.9413559  0.93534106 0.9300954  0.9425182  0.9374861
 0.9304408  0.94735336 0.9392666  0.9472413  0.9355607  0.94345343
 0.9403431  0.9384618  0.9291441  0.935601   0.928741   0.9407244
 0.9301919  0.9266275  0.9357454  0.9401698  0.9450134  0.938626
 0.94510573 0.9423844  0.9404553  0.9392249  0.9430896  0.9461421
 0.94299555 0.9378133  0.9279983  0.9406616  0.93845767 0.9360169
 0.9320798  0.93560904 0.9383888  0.9470439 ]",1.3551619e-15,47.166723012924194,294.4320407475037
NNODEgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.93237865 0.93957585 0.9362477  0.94867325 0.94672316 0.9426784
 0.9276282  0.93811625 0.9322704  0.93101645 0.93010044 0.93582624
 0.9311232  0.9349241  0.93602294 0.9327532  0.935292   0.9400784
 0.9336869  0.9349116  0.9370591  0.9381479  0.93657434 0.93529195
 0.9393897  0.93715763 0.93589777 0.93665683 0.93341726 0.9347538
 0.94062114 0.9396937  0.92821777 0.92275095 0.93302983 0.93794125
 0.9305007  0.9294812  0.940231   0.9386238  0.94463825 0.93795866
 0.9249548  0.94071877 0.9300848  0.9450264  0.9267745  0.93699276
 0.93093634 0.93628186 0.9369542  0.93596447 0.9386368  0.930906
 0.9428789  0.9293736  0.9329566  0.9337692  0.9353595  0.9269072
 0.9433915  0.94131994 0.9353658  0.93006074 0.9425151  0.9375097
 0.9304825  0.9473666  0.93924755 0.94722575 0.93553746 0.94340605
 0.94034374 0.9384701  0.92909527 0.93559456 0.92873496 0.9406942
 0.93024606 0.92665786 0.93575263 0.9401957  0.9450059  0.9385829
 0.9451034  0.9423806  0.9404758  0.93921006 0.9430701  0.94614065
 0.9429843  0.93777955 0.92803234 0.940647   0.9385389  0.935948
 0.932054   0.9355469  0.93835443 0.94703746]",1.3257666e-14,38.75882387161255,296.38943955807855
Explicit NNODEgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9287324  0.9373492  0.93371904 0.94698185 0.9459733  0.940071
 0.9245539  0.9355272  0.92618245 0.9273628  0.9272342  0.9328933
 0.9281558  0.9312126  0.9329752  0.9289441  0.93357176 0.93811405
 0.9306501  0.93254375 0.933994   0.93511885 0.9333122  0.93180704
 0.9365047  0.9346468  0.9335699  0.9354509  0.93169856 0.9309618
 0.9385524  0.93591213 0.9235705  0.9194517  0.9288753  0.93423545
 0.928251   0.9242058  0.93735445 0.9360685  0.94317645 0.93598795
 0.92172307 0.9379262  0.92582893 0.94345236 0.9220721  0.93395036
 0.9284967  0.93350303 0.9359188  0.93079585 0.9354478  0.9273243
 0.9408655  0.92517513 0.9295293  0.9286814  0.93065464 0.9238552
 0.9408741  0.9383402  0.93275857 0.92721987 0.941203   0.93396306
 0.9251387  0.94639266 0.9368827  0.9456431  0.93459046 0.9413175
 0.93690264 0.93642896 0.9242184  0.93314517 0.9263425  0.9373421
 0.9280604  0.9231485  0.9317789  0.93693566 0.9429409  0.93681085
 0.9433543  0.9401673  0.9394158  0.9371718  0.93945783 0.94588685
 0.9401874  0.9360013  0.92444456 0.93845093 0.9329432  0.93395495
 0.928331   0.93244857 0.93564034 0.9454295 ]",1.6245411e-14,58.1476149559021,53.40407776101362
SymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9336268  0.9378048  0.9359488  0.9487239  0.9461211  0.94257563
 0.92658997 0.9391915  0.9330573  0.93197906 0.92669886 0.9341197
 0.9313694  0.93583477 0.9362316  0.9328469  0.93159664 0.94015026
 0.9331149  0.93489045 0.93504894 0.9367716  0.93625057 0.93678105
 0.93985283 0.9353813  0.9332895  0.937148   0.93190163 0.9303107
 0.93875647 0.9398323  0.92770004 0.9202549  0.9337363  0.93655604
 0.93173504 0.9298953  0.9405526  0.93771935 0.94264835 0.9384188
 0.9242228  0.93798304 0.92698497 0.9445059  0.92359495 0.93724096
 0.93003386 0.9344823  0.9363906  0.9347509  0.9353169  0.930298
 0.9406285  0.92796344 0.93205535 0.9319204  0.9374802  0.9273793
 0.941856   0.9404391  0.9338137  0.93000925 0.94224566 0.9362383
 0.9264717  0.94615686 0.9402796  0.94641036 0.93345165 0.94347894
 0.93840337 0.9363527  0.92799366 0.934416   0.930714   0.9405188
 0.92864245 0.9281561  0.93438935 0.938602   0.94498336 0.9380363
 0.94569486 0.940828   0.93763006 0.9358279  0.9436619  0.943964
 0.94321287 0.9356954  0.9308119  0.93866444 0.93773574 0.933326
 0.93354213 0.9339708  0.9392003  0.9455037 ]",0.05941256,84.85266852378845,4.117408117606294
GSymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.93285507 0.939711   0.9363741  0.948861   0.9468176  0.9426548
 0.9281105  0.9383     0.93287224 0.9313469  0.9303436  0.9362658
 0.93167686 0.9353827  0.9363303  0.93286884 0.93564034 0.94040865
 0.9339436  0.93511295 0.9374425  0.9382846  0.93690586 0.9355135
 0.9396105  0.93738735 0.9361827  0.9370062  0.9335911  0.93488634
 0.94082475 0.9397978  0.92850894 0.92345905 0.9335548  0.938107
 0.93093646 0.9299285  0.9403817  0.93861854 0.9447632  0.9381968
 0.92537135 0.94104755 0.9301755  0.94521254 0.9270028  0.9372691
 0.93132925 0.9366026  0.93711233 0.93627954 0.9388428  0.9311168
 0.9430717  0.9296422  0.9334485  0.9340953  0.9358105  0.9273471
 0.94348836 0.9414095  0.9356191  0.9303068  0.942611   0.9377531
 0.93089366 0.9475262  0.93942493 0.9471852  0.9354765  0.9435353
 0.94026923 0.9385189  0.9292778  0.9358392  0.92912674 0.94080746
 0.93056273 0.9269373  0.9358499  0.9403738  0.9451043  0.93871486
 0.9451782  0.9426939  0.9404358  0.93947875 0.9432936  0.9460971
 0.9431824  0.93816423 0.9286094  0.9407233  0.9387361  0.93628067
 0.93236315 0.93571985 0.9385241  0.94704616]",0.0040421984,26.167216539382935,96.62620819739642
GradSymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.93265355 0.939614   0.9367379  0.94867504 0.9466757  0.94271934
 0.92848176 0.93839383 0.9322437  0.93057716 0.9304449  0.93596303
 0.9316062  0.9347598  0.935452   0.93285483 0.93539214 0.940015
 0.93395627 0.9349308  0.9372506  0.9381835  0.9357164  0.93551224
 0.93926066 0.9364643  0.93621314 0.9370581  0.934523   0.9348438
 0.9406521  0.93988466 0.9273863  0.9217614  0.9330732  0.9381646
 0.9306063  0.92975277 0.94073105 0.93841237 0.9445858  0.9375608
 0.92575836 0.94096774 0.93039775 0.94515175 0.92657274 0.93699884
 0.9303775  0.93647444 0.93716    0.9361901  0.9385118  0.9308249
 0.94285965 0.92963123 0.9325668  0.9339261  0.93560505 0.9277154
 0.94332784 0.94160783 0.9357047  0.9303502  0.94269824 0.93815035
 0.9301185  0.9473526  0.9392954  0.9473199  0.9350648  0.94382495
 0.9402244  0.9387816  0.9293627  0.93590546 0.9289991  0.9410732
 0.9300625  0.927025   0.93592614 0.94061327 0.94478714 0.93905824
 0.9452586  0.942448   0.9407177  0.9393214  0.9428911  0.9462263
 0.9429674  0.9377289  0.92817515 0.9405502  0.93811834 0.9361071
 0.9321115  0.93588865 0.9385145  0.9471037 ]",0.026432924,187.0015890598297,1.767248086820707
GradGSymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9328174  0.9398581  0.9366269  0.9486966  0.9469075  0.9429586
 0.9283991  0.9384773  0.9327008  0.9316856  0.9307767  0.9362569
 0.93178153 0.9353657  0.9363314  0.93324363 0.93577546 0.94038284
 0.93413603 0.93530405 0.9374831  0.9385159  0.9370549  0.93571395
 0.9397304  0.93746585 0.93635315 0.937047   0.93388474 0.935202
 0.94094133 0.9399308  0.92884254 0.9236871  0.9334612  0.9383267
 0.9310994  0.93024397 0.9406785  0.9389741  0.94481957 0.93832016
 0.9258229  0.94098854 0.930488   0.9452416  0.9274584  0.93737876
 0.931527   0.9367665  0.93738544 0.93641603 0.93910694 0.93149424
 0.9431479  0.92981166 0.93350285 0.93419737 0.9357861  0.92770165
 0.94367    0.94164574 0.935776   0.9307251  0.9428069  0.9379339
 0.9310433  0.9474206  0.9395946  0.9473595  0.93588275 0.9436884
 0.940493   0.93880606 0.9297306  0.93594426 0.92926204 0.9410135
 0.93091553 0.92735136 0.9362831  0.9405389  0.9452237  0.9389671
 0.9453188  0.9427001  0.940771   0.93942964 0.94323635 0.94631904
 0.9432749  0.9381573  0.92868006 0.94093907 0.9388434  0.9364786
 0.93258494 0.935953   0.93871355 0.94716537]",0.0022382017,48.2056884765625,87.89130041369309
HMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9222624  0.94089293 0.94565475 0.94154584 0.92004204 0.944222
 0.9464604  0.946692   0.94666255 0.8830066  0.9367651  0.9335465
 0.9353974  0.93169963 0.9490874  0.9198081  0.9362413  0.90926
 0.94787997 0.92509955 0.94895124 0.9511911  0.9463872  0.92733383
 0.9485769  0.9254195  0.9508976  0.93788373 0.9162955  0.9498398
 0.93428755 0.9372525  0.9132675  0.94079244 0.92230356 0.9496309
 0.93289375 0.9338212  0.9373025  0.9234058  0.94022965 0.9520476
 0.94836366 0.89288473 0.93953484 0.9401209  0.94476455 0.9491307
 0.9484748  0.9437155  0.9387417  0.9406103  0.94354266 0.9521657
 0.9324536  0.9497558  0.94700575 0.94496775 0.9041867  0.9504607
 0.94776857 0.9284367  0.93151057 0.93600243 0.9521782  0.94255924
 0.9476261  0.95203245 0.9332525  0.94957733 0.9354038  0.94888103
 0.92880476 0.9429803  0.9311466  0.9349496  0.91866654 0.9481493
 0.94896543 0.91807884 0.9331526  0.93939435 0.93861127 0.9456872
 0.93317485 0.92656326 0.93359464 0.95032775 0.94199693 0.94001245
 0.9508649  0.9418828  0.8991143  0.9246869  0.9438534  0.9018747
 0.94440264 0.9457719  0.94871974 0.9321499 ]",1.5555785e-15,79.56790614128113,406.0216649236694
NNgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9227494  0.9408986  0.94564486 0.9410607  0.9201739  0.9442309
 0.9466747  0.9468274  0.9467739  0.88475794 0.9377701  0.9337022
 0.9357216  0.93168736 0.949114   0.92000616 0.9360978  0.8913541
 0.9479078  0.924698   0.9490465  0.951225   0.9465517  0.92700005
 0.9486286  0.92500347 0.9509475  0.9371691  0.91715145 0.94976157
 0.93371403 0.93812907 0.9135121  0.94068277 0.9222216  0.9497673
 0.9312598  0.9336952  0.9375595  0.92297065 0.94008917 0.9521932
 0.9484037  0.8923291  0.9397092  0.94024676 0.9448352  0.9492342
 0.94849885 0.94363415 0.93874526 0.9407275  0.9436564  0.9521688
 0.93270445 0.9493952  0.9467939  0.9450187  0.9049517  0.95052046
 0.9477841  0.92871225 0.9316007  0.9335027  0.9519739  0.94264746
 0.94762516 0.95193493 0.9329159  0.9497604  0.93532085 0.9492089
 0.92886055 0.9432491  0.93070436 0.9340092  0.91951704 0.9482667
 0.94885254 0.91721743 0.9333584  0.93968934 0.9385866  0.9457518
 0.933668   0.92709607 0.93326443 0.95042485 0.9421295  0.94004
 0.9509077  0.94285154 0.87913483 0.9246836  0.9439275  0.90221906
 0.945234   0.9458151  0.9487178  0.9320256 ]",1.794901e-15,67.58389925956726,378.4091688423924
NNODEgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9229609  0.9409458  0.94557804 0.9408226  0.92019594 0.944147
 0.94685495 0.94715255 0.94677985 0.88517463 0.93687075 0.9337532
 0.9357554  0.931539   0.94902897 0.9202304  0.93604416 0.8857136
 0.9479083  0.92485976 0.94882095 0.95124197 0.9464201  0.92720383
 0.9485287  0.9251617  0.9511118  0.9371238  0.9172888  0.9498074
 0.93332386 0.9375421  0.9139244  0.94060224 0.92240953 0.95006454
 0.9311421  0.9337714  0.9375145  0.923115   0.9398937  0.9522623
 0.9483664  0.89100647 0.9397464  0.94026655 0.94495237 0.9494362
 0.9485059  0.9434206  0.93848455 0.94081724 0.9437369  0.9520798
 0.93289983 0.9493288  0.94657135 0.9451198  0.906072   0.9505281
 0.94754493 0.92813945 0.93160045 0.9329111  0.9519531  0.9424933
 0.94755715 0.9519421  0.9329666  0.9496967  0.93542117 0.9493515
 0.9289546  0.943125   0.9305912  0.9336516  0.9198735  0.94808817
 0.9487652  0.917102   0.9334876  0.9397575  0.9386233  0.9458051
 0.93347406 0.9274235  0.93323326 0.9504578  0.9421381  0.9400661
 0.9507476  0.942759   0.87698746 0.92499566 0.94401854 0.90259
 0.94497526 0.94585437 0.9488201  0.93205345]",1.8348e-14,46.158703327178955,390.4292032494745
Explicit NNODEgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.9144711  0.9398615  0.9429425  0.9415635  0.9244353  0.94127035
 0.9459963  0.9471915  0.9457525  0.8833747  0.92993486 0.9318864
 0.930779   0.9268853  0.9477161  0.9129453  0.9341577  0.70338476
 0.946011   0.9159765  0.94751453 0.9504821  0.9462888  0.9190342
 0.9457423  0.91915506 0.9502403  0.93361175 0.91363394 0.95001936
 0.9136235  0.9281732  0.91667604 0.93721473 0.91346496 0.94950885
 0.92548245 0.9285149  0.9320824  0.9145545  0.9258947  0.95126057
 0.94668233 0.88347006 0.93824804 0.9404793  0.9450431  0.9489131
 0.9477874  0.9348306  0.93497676 0.9403777  0.9431218  0.9517378
 0.927379   0.949792   0.94746137 0.9430148  0.897233   0.9495187
 0.94684905 0.89790535 0.9277031  0.91824436 0.9524576  0.9403609
 0.9459809  0.9521502  0.931695   0.94908285 0.93408334 0.94888157
 0.92717594 0.9403242  0.9249821  0.92252886 0.92109716 0.9468597
 0.948151   0.91321963 0.9299301  0.93896264 0.9360415  0.9455285
 0.9193616  0.92036545 0.92921704 0.94976395 0.93997204 0.93904227
 0.95036167 0.9372756  0.8256735  0.91683984 0.9435928  0.89449894
 0.94053686 0.9450265  0.94901955 0.9328598 ]",2.30577e-14,66.63830304145813,261.5734236908887
SymplecticNNgHMC,0.30000000000000004,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.92553854 0.9406578  0.94524467 0.94089913 0.91431874 0.94224834
 0.9468233  0.9484865  0.9465159  0.881356   0.9345466  0.93260705
 0.93626404 0.9324105  0.9481498  0.91676116 0.93738496 0.80739963
 0.9465406  0.92519563 0.94834983 0.9507102  0.94635606 0.9265041
 0.9480922  0.9237401  0.95112264 0.9362811  0.9121477  0.9492506
 0.92225015 0.9335219  0.91260785 0.940174   0.92394394 0.95062184
 0.9296214  0.93314594 0.9331075  0.92125833 0.9325378  0.95197904
 0.94747937 0.9001023  0.9401808  0.9399971  0.94456434 0.95030165
 0.9481983  0.9384202  0.9394578  0.9405691  0.94358253 0.9515475
 0.93289554 0.9490482  0.9478121  0.9441609  0.90790886 0.94980705
 0.94808483 0.91083616 0.9290805  0.9293088  0.9514405  0.9432
 0.94637096 0.951636   0.9344293  0.94952345 0.9363831  0.949654
 0.9293728  0.9427093  0.930169   0.9294771  0.91547656 0.94789934
 0.9470267  0.9142016  0.93190354 0.9382283  0.93935364 0.94562817
 0.92413443 0.9276935  0.935426   0.9499824  0.9420571  0.9383955
 0.9508542  0.9407501  0.87535083 0.9236572  0.9439885  0.90408266
 0.9447694  0.9454653  0.9486432  0.93370885]",0.03165623,86.39386916160583,519.8475024044446
