model,training_size,distribution,reversibility_error,hamiltonian_error,time,ess
HMC,0.775,high_dimensional_gaussian,1.5484923e-15,"[0.93668526 0.93671435 0.93435013 0.9425628  0.9338207  0.93873906
 0.9325994  0.9438611  0.94165707 0.93725675 0.9418987  0.9202603
 0.9318979  0.93896884 0.9190518  0.92896295 0.94110453 0.9420624
 0.939151   0.9352095  0.9357764  0.9429867  0.93248916 0.940346
 0.935733   0.93141717 0.93983567 0.93926543 0.9430847  0.9395101
 0.9353649  0.9189261  0.9313412  0.9252424  0.9404235  0.94214195
 0.9352457  0.9427862  0.9365985  0.9325236  0.93694174 0.94273937
 0.93703383 0.9334277  0.93484753 0.9381005  0.9222953  0.9414339
 0.9337837  0.9218174  0.9350958  0.94223136 0.92971146 0.9403845
 0.9335681  0.9312339  0.93868226 0.94139546 0.94096196 0.93824005
 0.9331405  0.94275635 0.9382266  0.9441509  0.9445977  0.94088507
 0.9382407  0.939391   0.9410089  0.93439484 0.93963856 0.9343297
 0.93765426 0.9371645  0.94296855 0.93697    0.9416808  0.93198144
 0.9358386  0.94364136 0.941574   0.94071454 0.93138194 0.93847674
 0.9340453  0.9412429  0.9392082  0.94066495 0.93650025 0.9425638
 0.9427728  0.938842   0.9377231  0.92427135 0.93783635 0.9427606
 0.9367015  0.941277   0.93855584 0.9386189 ]",47.860668420791626,229.96486463005706
SymplecticNNgHMC,0.775,high_dimensional_gaussian,0.008294783,"[0.9372953  0.9364101  0.93404835 0.94317806 0.93342465 0.9387704
 0.9324678  0.9435328  0.9414878  0.93658876 0.9422107  0.9206578
 0.93215835 0.9395927  0.91852987 0.929245   0.9411123  0.9421277
 0.93944806 0.93379843 0.93572474 0.94274855 0.9329607  0.9400279
 0.9351031  0.9302117  0.93941855 0.9384177  0.9441354  0.93890595
 0.9349321  0.9184143  0.93207854 0.9242357  0.9409369  0.94219005
 0.9350647  0.9428358  0.9369497  0.93217516 0.9370351  0.9427943
 0.93732184 0.93346304 0.9355669  0.9379961  0.921673   0.9411682
 0.93354815 0.9219557  0.9355599  0.94186944 0.9294726  0.93992347
 0.93338335 0.9324689  0.93931836 0.9407031  0.9408021  0.937863
 0.93383574 0.94283    0.93844354 0.9449228  0.9443576  0.9407188
 0.9379078  0.93976086 0.9412005  0.93434215 0.94047993 0.9344823
 0.9376463  0.9373395  0.9433255  0.93614835 0.94196224 0.93242633
 0.93627656 0.9436196  0.94123924 0.94078135 0.9315471  0.93844557
 0.93387496 0.9412565  0.93858373 0.9409667  0.9365748  0.9426435
 0.9422339  0.93877333 0.9387016  0.92435807 0.93792933 0.9427158
 0.9356577  0.94047564 0.9384677  0.9379615 ]",117.10591840744019,37.50091550340996
GSymplecticNNgHMC,0.775,high_dimensional_gaussian,0.0029287841,"[0.9370644  0.93699807 0.9344933  0.94262046 0.9340536  0.93886226
 0.9327035  0.94389486 0.9417676  0.93748367 0.94227076 0.9212327
 0.93232334 0.93921745 0.91974735 0.92937917 0.94154924 0.9423851
 0.9393852  0.93554467 0.9359533  0.94310224 0.93289274 0.9406669
 0.9360308  0.9316535  0.94003123 0.9396641  0.94332546 0.93953323
 0.93563926 0.9190638  0.9318236  0.9256344  0.9405546  0.9424297
 0.93555754 0.94303244 0.93676007 0.9329375  0.93747133 0.9428657
 0.93736213 0.9337355  0.9352802  0.93832684 0.92280436 0.94166493
 0.93393755 0.9220829  0.93533516 0.9423971  0.93019575 0.9405284
 0.9339201  0.931546   0.9388353  0.9418216  0.9412775  0.93841285
 0.93341774 0.9428557  0.93835723 0.94432706 0.9448189  0.9410438
 0.93849635 0.93953294 0.9413856  0.9346237  0.94007367 0.9346501
 0.9381007  0.93760765 0.9432262  0.937129   0.94188344 0.9323629
 0.9362073  0.94389963 0.94185734 0.9408979  0.93186873 0.9386867
 0.93429154 0.9413729  0.93959    0.9405517  0.9367716  0.9427487
 0.9429591  0.9390948  0.9380336  0.924651   0.93807185 0.942994
 0.9368569  0.9414885  0.9389299  0.93885136]",40.448737144470215,72.82017585780153
GradSymplecticNNgHMC,0.775,high_dimensional_gaussian,0.006671463,"[0.9366352  0.9369015  0.9344706  0.94259644 0.9337189  0.93885654
 0.9327256  0.94359624 0.94169164 0.93711853 0.9418993  0.9203612
 0.9318335  0.93892354 0.9194249  0.9288684  0.94104713 0.942081
 0.93907946 0.9351698  0.93602645 0.9430504  0.93249786 0.9401983
 0.9357788  0.9311454  0.93966675 0.93897426 0.94332826 0.93941486
 0.934961   0.9189261  0.9311328  0.9251644  0.9403907  0.9422089
 0.93510723 0.94269514 0.93669355 0.93227756 0.936881   0.94274557
 0.9368837  0.93296325 0.93501323 0.9381191  0.9222242  0.9414487
 0.93364775 0.9217752  0.93527853 0.9420187  0.9295665  0.9401015
 0.93352187 0.9315712  0.93860555 0.94145083 0.94095755 0.93836343
 0.9336628  0.9425671  0.9381666  0.9441878  0.9446728  0.9409656
 0.9383446  0.9390237  0.9408983  0.9346311  0.9395145  0.93415785
 0.9373996  0.9373235  0.94286436 0.93684673 0.94170773 0.93183416
 0.9361924  0.94375587 0.94149435 0.940946   0.9315459  0.9384403
 0.93408054 0.9414448  0.93920684 0.94076407 0.93647003 0.94227624
 0.94277847 0.9387164  0.93778676 0.9241285  0.93782306 0.9428103
 0.93666136 0.94116735 0.9385099  0.9384625 ]",334.8403248786926,57.80664828571439
GradGSymplecticNNgHMC,0.775,high_dimensional_gaussian,0.0022503687,"[0.9370016  0.9371082  0.9347481  0.9427972  0.93434656 0.93913406
 0.9330768  0.9441053  0.9418799  0.93770885 0.94213843 0.9209962
 0.93240035 0.9392762  0.91981936 0.92957103 0.9413981  0.9423537
 0.9394183  0.93562067 0.93619287 0.9432666  0.9330541  0.94067955
 0.9361609  0.931859   0.9401684  0.9396264  0.9433143  0.9398577
 0.9358367  0.91969097 0.9318554  0.92589784 0.9406411  0.94247437
 0.9356808  0.9430771  0.93707156 0.93303984 0.93732214 0.9429452
 0.9374455  0.9338951  0.9351987  0.93849057 0.92304605 0.94172305
 0.93425006 0.92264503 0.93561363 0.94252336 0.9303541  0.94072574
 0.93408006 0.93162173 0.93897617 0.9416234  0.9411976  0.938667
 0.9337015  0.9430194  0.9385745  0.94440556 0.9448538  0.9412147
 0.93862677 0.93969697 0.9413128  0.9348377  0.9398993  0.93483275
 0.9379351  0.937575   0.9431776  0.93729395 0.9418997  0.9324919
 0.9363278  0.94389313 0.94189405 0.9410585  0.9319646  0.9388586
 0.9345567  0.9415741  0.9395971  0.94089025 0.9368631  0.9428334
 0.94305253 0.93919915 0.93807626 0.92492867 0.93815464 0.94310296
 0.93704975 0.9415555  0.93891615 0.93899906]",73.43827533721924,72.55266338609188
HMC,0.775,normal_normal,2.619363e-15,"[0.9063641  0.9449414  0.9485828  0.8948676  0.8818981  0.94299865
 0.9235198  0.9470229  0.9379425  0.9289736  0.95077914 0.9232223
 0.9491036  0.93749726 0.94856775 0.9429934  0.95179147 0.93620634
 0.95468235 0.8975751  0.93641317 0.93995893 0.9263122  0.94696844
 0.8720295  0.9485903  0.952916   0.94831324 0.95006365 0.9489414
 0.9497496  0.91309595 0.9022236  0.9382037  0.93804395 0.9442319
 0.9376957  0.94789183 0.94533443 0.9484779  0.94829553 0.9522309
 0.92530525 0.9434082  0.94299525 0.944463   0.9476433  0.94801635
 0.95223397 0.9507997  0.9349549  0.91879904 0.93784773 0.95019996
 0.9114666  0.9458338  0.9397187  0.9360913  0.9450206  0.94921124
 0.95018566 0.9445734  0.9438604  0.93501204 0.9406959  0.9423373
 0.9470818  0.942047   0.94674724 0.90762544 0.93507755 0.9379411
 0.94879305 0.9383874  0.9375905  0.9153793  0.93686676 0.95114946
 0.9289321  0.93498677 0.9514383  0.9495734  0.92937696 0.94837177
 0.9486784  0.932611   0.9132258  0.95182693 0.9435233  0.9471075
 0.94183886 0.9421983  0.94254255 0.9241463  0.9518363  0.9511204
 0.9448395  0.9468726  0.9278301  0.93158484]",76.34536504745483,375.61753584945404
SymplecticNNgHMC,0.775,normal_normal,0.010495534,"[0.90393424 0.9456246  0.94885063 0.89665526 0.8546917  0.94295776
 0.92615616 0.9462991  0.93901765 0.8965143  0.9487664  0.92535675
 0.9470087  0.9295349  0.9474217  0.9427427  0.9513857  0.93635404
 0.9547605  0.89274377 0.93776816 0.9404513  0.9272172  0.9446908
 0.8776932  0.9471555  0.95190847 0.94876397 0.95061487 0.9484242
 0.9497294  0.89512336 0.90358365 0.93795574 0.93976134 0.9419621
 0.91785645 0.9446756  0.9444177  0.9469268  0.9471204  0.95259154
 0.9297239  0.9373888  0.9446635  0.94582367 0.9447751  0.94451034
 0.95249385 0.9519893  0.92991304 0.92429465 0.93853474 0.9499132
 0.9118201  0.945842   0.9367094  0.93710154 0.9411813  0.9498042
 0.9479549  0.9376857  0.9446778  0.9351904  0.94218147 0.9403292
 0.94675756 0.9437871  0.9477007  0.9111507  0.93787813 0.93922967
 0.9467065  0.93887234 0.93775934 0.91505456 0.9324031  0.95022714
 0.9326798  0.93587816 0.9521267  0.9497614  0.9295818  0.9488412
 0.94969535 0.9318511  0.9128725  0.9518129  0.94496006 0.9482455
 0.9402496  0.94448227 0.942554   0.92650497 0.9518328  0.95173377
 0.9365245  0.94660187 0.92904204 0.9154538 ]",120.30915999412537,3.4237168078407096
GSymplecticNNgHMC,0.775,normal_normal,0.003941777,"[0.9100083  0.9455018  0.94868773 0.89743364 0.8830084  0.9428998
 0.92359227 0.94784737 0.93770885 0.9274893  0.9517665  0.9231612
 0.94924295 0.93959594 0.94876087 0.94225645 0.95159787 0.9366188
 0.954772   0.8996026  0.9368941  0.9402784  0.92528725 0.94778144
 0.8707668  0.94894    0.9532651  0.9481308  0.9503004  0.9487979
 0.949118   0.9113436  0.9011318  0.9377071  0.93950117 0.94575024
 0.93858004 0.94865465 0.94541204 0.9491782  0.95016706 0.9518908
 0.9250581  0.9447929  0.9436835  0.9457473  0.9483658  0.9490894
 0.9525069  0.9514673  0.9356097  0.91989934 0.93800753 0.95004654
 0.91033167 0.9458346  0.941626   0.9352975  0.9463176  0.9489192
 0.9502387  0.94621485 0.9436576  0.9352498  0.94074    0.94261694
 0.94689935 0.9416453  0.94678557 0.9103602  0.9356183  0.9365026
 0.94986504 0.9385869  0.93829715 0.9124559  0.938934   0.95121616
 0.9289366  0.9358868  0.9511007  0.94955313 0.9297783  0.94777
 0.9480027  0.9348973  0.91442317 0.95201224 0.94322056 0.94636047
 0.94237137 0.9446974  0.9422867  0.924813   0.9517019  0.95081484
 0.9461748  0.9460944  0.92798394 0.9347987 ]",42.49110531806946,451.46794401517906
GradSymplecticNNgHMC,0.775,normal_normal,0.008160323,"[0.9051923  0.9451548  0.94896257 0.8935522  0.84840196 0.94403833
 0.92329353 0.948174   0.9376392  0.9156985  0.9514501  0.92324424
 0.9485502  0.9362365  0.94756424 0.94183695 0.9515621  0.9381694
 0.95468235 0.8961598  0.9384327  0.94041747 0.9269221  0.94672847
 0.8716862  0.94785714 0.95298976 0.94819057 0.950603   0.94946325
 0.94979036 0.89433736 0.9014722  0.937685   0.936869   0.944997
 0.9328897  0.94718164 0.9443588  0.94751537 0.9497161  0.9523186
 0.92664516 0.94221467 0.9419174  0.9425933  0.9477202  0.9488734
 0.95267236 0.95117426 0.93489397 0.91861737 0.93848026 0.949828
 0.91366214 0.9452514  0.94008625 0.9367904  0.9444665  0.94961876
 0.94952655 0.9438362  0.9449374  0.9359859  0.9401313  0.94154847
 0.9466007  0.9431348  0.9465003  0.90497035 0.93417853 0.9381665
 0.94893014 0.9385585  0.93776274 0.9148315  0.9377923  0.95048344
 0.9295332  0.93677914 0.951055   0.94999874 0.9305462  0.9484415
 0.9488405  0.9327377  0.91212845 0.9517821  0.94433427 0.94699335
 0.9391073  0.94222564 0.94347715 0.9281683  0.95199776 0.9506773
 0.94349045 0.94669104 0.92853993 0.9300596 ]",264.2416741847992,14.064268041604244
GradGSymplecticNNgHMC,0.775,normal_normal,0.0047321906,"[0.9067265  0.94530094 0.9487233  0.89504427 0.8827119  0.94329375
 0.92384404 0.9465901  0.9382795  0.9325317  0.9508976  0.9234373
 0.9489069  0.937274   0.9490509  0.94318664 0.9520335  0.9350724
 0.9547119  0.8978399  0.9369692  0.9405893  0.92668104 0.94716257
 0.8738431  0.9488513  0.95279455 0.9482902  0.9501915  0.94909763
 0.94987583 0.9179654  0.90247047 0.9386751  0.9385502  0.9441759
 0.9390626  0.9479124  0.946576   0.94844866 0.94824284 0.95234317
 0.92628527 0.9428009  0.9433726  0.9447524  0.94738406 0.94799197
 0.9523349  0.95081174 0.93392295 0.9188897  0.93801105 0.9503421
 0.910923   0.94615304 0.94014347 0.9363378  0.9448743  0.9494537
 0.95008534 0.94507205 0.944232   0.93504786 0.9410555  0.94259423
 0.94733137 0.94248915 0.94710815 0.9089028  0.9357323  0.93831384
 0.94920194 0.93826026 0.9382601  0.9161371  0.9364926  0.9512768
 0.9300512  0.934608   0.9516256  0.949581   0.9303864  0.9487022
 0.94887847 0.93344116 0.91361654 0.95193046 0.9440295  0.9474726
 0.9425606  0.9422898  0.94228303 0.92462635 0.95172185 0.95131826
 0.9455532  0.94711924 0.92788243 0.93299854]",57.236334800720215,314.9747750190984
HMC,1.0,banana,6.076561e-13,"[0.8939431  0.96993196 0.8872129  0.7008554  0.9087626  0.9295411
 0.92045677 0.9338276  0.9623865  0.866197   0.9385817  0.89804476
 0.9647713  0.6177711  0.95376253 0.79851484 0.9002756  0.8920765
 0.966715   0.94685906 0.9668941  0.9815768  0.8051526  0.9432801
 0.9538211  0.9477247  0.9190339  0.959723   0.9395255  0.95283353
 0.95186776 0.8604306  0.8683065  0.9888484  0.7751126  0.96219575
 0.8722446  0.9111416  0.91821593 0.95713437 0.89162105 0.9762845
 0.9130938  0.87906206 0.8597717  0.8527724  0.77189314 0.9202029
 0.934519   0.9513531  0.8794963  0.87272143 0.9820203  0.9830003
 0.9318325  0.8897178  0.9416307  0.86408657 0.9420061  0.9239894
 0.84039485 0.9398092  0.97181845 0.9311032  0.9419372  0.9714925
 0.9420047  0.8503932  0.91567725 0.87865865 0.84515876 0.9014327
 0.9830681  0.94468087 0.94210714 0.8896369  0.90124035 0.91006196
 0.74416536 0.8657538  0.90910435 0.935799   0.91994995 0.92941797
 0.96336    0.8470305  0.90350246 0.963943   0.9695308  0.97871816
 0.91697234 0.91967666 0.9414023  0.9609164  0.92671317 0.9636919
 0.9121957  0.9173795  0.96679896 0.91482866]",20.20447874069214,1.343913080510769
SymplecticNNgHMC,1.0,banana,4.8097987,"[8.0209227e+00 8.7889597e-02 2.6938695e-01 3.9457722e+01 7.6079416e-01
 7.1086974e+00 2.3571000e+00 2.7279976e-01 1.0904817e-01 6.1027145e+00
 2.3542938e+00 7.1754360e+00 2.5962710e+00 3.1008142e-01 5.0513005e-01
 9.2843208e+00 8.5146523e-01 7.9282534e-01 7.6840973e-01 2.2187688e+00
 6.8272948e+00 2.9527935e-01 7.4031752e-01 3.6472824e+00 1.0343719e+00
 3.6477280e+00 5.9835787e+00 4.4689509e-01 1.3712585e-01 1.3643975e+00
 6.5840042e-01 6.9867867e-01 1.5210977e+00 3.8353145e-01 2.7284878e+01
 4.4961536e-01 3.1315422e+00 4.0858907e-01 1.1534173e+00 4.2156529e+00
 1.3589363e+00 6.4509702e-01 1.2651843e+01 1.2924342e-01 6.9773321e+00
 8.3749789e-01 1.1906731e+01 3.3279091e-02 3.0026847e-01 9.2392623e-02
 3.3948684e-01 9.3639964e-01 2.0677686e-01 1.6674349e-01 1.8813220e-01
 7.6292357e+00 3.0757159e-01 7.8080845e-01 1.5265068e+00 1.8311666e+00
 9.4707811e-01 3.1605598e-01 3.6239009e+00 7.9456872e-01 9.0138130e+00
 2.5284737e-01 4.2265940e+00 4.4770613e+00 9.3574600e+00 8.8602370e-01
 1.1826503e+01 6.1080468e-01 8.6832762e-01 3.3896663e+00 1.2167600e-01
 9.0457618e-01 2.8175983e-01 6.0278225e+00 4.9721308e+00 3.7652397e-01
 1.5559056e+00 3.3084750e-01 3.3728046e+00 5.6713217e-01 2.3289632e-02
 1.5620001e+01 6.9568686e+00 4.4935999e+00 3.6269813e+00 1.0122268e+00
 8.0148435e-01 8.6488712e-01 9.2893159e-01 9.1623783e+00 4.5043945e+00
 5.4751692e+00 1.7241838e+00 8.1583446e-01 1.5665751e-02 4.5483717e-01]",110.07649254798889,1.1932467001936748
GSymplecticNNgHMC,1.0,banana,0.0069878646,"[0.746601   0.4865925  0.8912275  0.5669341  0.29542422 0.36149716
 0.7648229  0.90556574 0.9770686  0.72988796 0.941875   0.6823231
 0.9598755  4.8631105  0.8848361  0.10817547 0.7570443  0.90922093
 0.5552109  0.94969475 0.72039115 0.9789388  0.33373463 0.65180624
 0.8616085  0.43549198 0.39059192 0.87625426 0.91190374 0.8017005
 0.6061557  0.90206707 0.8014716  0.9843218  0.84827423 0.9650411
 0.8946368  0.9062473  0.7864427  0.9168354  0.21755652 0.87549484
 0.05949622 0.7534289  0.36339602 0.7077955  0.6989045  0.8993653
 0.9509284  2.0228515  0.70709276 0.93452734 0.9830923  0.984846
 0.7576398  0.95070255 0.90239304 1.7595762  0.951131   0.80494356
 0.7143499  0.53978366 0.88886535 1.2262545  0.4356748  0.94173354
 0.18189561 0.12134679 0.91914606 1.1157416  0.75503004 0.9217248
 0.98131526 0.9588725  1.4362764  0.91615963 0.73744905 0.1399992
 0.33192962 1.6120539  0.7053928  2.1717205  0.8662183  0.955116
 0.9644253  0.19677293 0.8693299  0.8120582  1.5289726  0.85628337
 0.9454536  0.4969638  0.83502525 0.38503313 0.7896906  0.24641967
 0.92234266 0.17850327 0.9090085  0.9203631 ]",18.44644570350647,7.770777596824839
GradSymplecticNNgHMC,1.0,banana,3.5713377,"[2.1501945e-01 2.3038306e+00 4.2369280e+00 6.3397169e-01 2.5099387e+00
 2.1967452e+00 1.4370695e-01 3.7762970e-01 3.4164721e-01 7.6910332e-02
 5.3555489e-01 9.3118653e-02 5.8417988e-01 8.5090504e+00 1.5225039e+00
 7.1036673e-01 1.6430771e+00 3.9431399e-01 3.5902362e+00 6.3063353e-01
 2.7228878e+00 1.1347270e+00 2.9544663e+00 3.9065254e+00 9.5397234e-02
 3.4452262e+00 7.6319683e-01 2.2004064e-02 4.6410012e-01 2.0331196e-01
 2.6470327e+00 1.0923837e+00 4.6677995e-01 9.5396852e-01 7.0113099e-01
 1.0044814e+00 1.0783677e-01 7.9704821e-01 1.6016821e+00 2.3880917e-01
 1.1852692e+00 1.9576378e+00 4.1428155e-01 1.3751383e+00 6.7788982e-01
 5.3869696e+00 5.9428728e-01 3.6800622e-03 1.1733084e+00 3.9378641e+00
 1.9709773e+00 6.6376321e-02 9.6331567e-01 5.6841677e-01 2.2587583e+00
 2.7021629e-01 9.3580955e-01 6.2429886e+00 6.8247318e-02 4.8207313e-02
 2.2007892e+00 1.6487834e+00 1.2653266e+00 4.7759800e+00 8.8004750e-01
 1.2818024e+00 2.3100998e+00 2.2163434e+00 2.0860609e-01 5.7352972e+00
 3.6045867e-01 1.0846040e+00 4.2699835e-01 1.0296935e+00 4.3348942e+00
 1.0182211e+00 2.1305761e-01 1.9645833e+00 3.9452481e-01 5.7985473e+00
 2.9748496e-01 4.1345482e+00 2.9671173e+00 4.0195221e-01 1.0783916e+00
 1.2062904e+00 3.3023795e-01 1.0435889e+00 2.9621859e+00 1.4896672e+00
 3.1685019e-01 2.4701052e+00 2.0719087e+00 2.1609378e+00 4.6118864e-01
 1.3397157e+00 3.3382618e-01 3.6430454e+00 1.1802023e-02 4.5473212e-01]",361.6360499858856,2.0110230057589016
GradGSymplecticNNgHMC,1.0,banana,455.13196,"[8.7971991e-01 1.4329650e+01 4.5542461e+01 3.5821523e+03 2.0180578e+01
 7.8824501e+01 8.1949329e-01 9.1779745e-01 8.2979721e-01 4.8277813e+01
 4.2238970e+00 4.9272827e+01 9.5820427e-01 6.3069585e+03 9.5276225e-01
 6.8597901e-01 9.1936755e-01 8.9488000e-01 4.3245720e+01 9.4691980e-01
 2.1929839e+02 9.6133316e-01 4.2985567e-01 4.1769020e+01 8.0486482e-01
 4.3180824e+01 5.4942974e+01 8.5541070e-01 9.3948281e-01 8.4665620e-01
 1.6022737e+00 7.8351468e-01 3.5757904e+01 9.8118031e-01 3.9444008e+01
 9.3847215e-01 1.0189844e+01 9.2330450e-01 5.2095985e+00 9.5167893e-01
 6.6531464e+01 9.1358829e-01 4.3141274e+03 7.9629672e-01 5.5258030e-01
 7.6509032e+00 7.1762177e+02 6.6138589e-01 8.6879528e-01 3.3444136e+03
 6.6404051e-01 9.2091531e-01 9.8571920e-01 9.8735178e-01 7.5456810e-01
 2.8477091e-01 9.3967956e-01 4.2672558e+01 9.4384944e-01 9.3662322e-01
 3.5176677e-01 2.8701809e+01 2.9446511e+00 4.2170128e+01 4.3614361e+01
 9.2072934e-01 5.2955826e+01 4.4735466e+01 1.0671082e+01 2.5081371e+01
 3.0545783e+00 8.3931673e-01 9.8272455e-01 9.5607924e-01 8.0632744e+01
 8.2636726e-01 8.2602090e-01 3.9600014e+01 7.9227579e-01 4.2005142e+01
 8.5762167e-01 2.4381191e+03 1.1949276e+02 9.6533775e-01 9.2088711e-01
 8.4347466e+01 8.5511839e-01 1.8375925e+01 3.5648696e+03 2.9040775e+00
 9.4815636e-01 9.3364620e+00 8.3090067e-01 2.0214934e+02 4.0625164e+01
 4.4940395e+01 2.3689489e+00 2.7062755e+00 8.2091117e-01 8.6605752e-01]",33.66953182220459,1.215401367357202
HMC,1.0,gaussian,6.959248e-15,"[0.9114342  0.94829434 0.9029435  0.9091158  0.95210665 0.94616735
 0.94567394 0.9467368  0.937148   0.92505395 0.9028125  0.94136286
 0.95196426 0.9310462  0.94856167 0.93235445 0.94440264 0.94774294
 0.9562208  0.9423186  0.9485998  0.93214583 0.9544506  0.9451151
 0.9213432  0.9541537  0.9458151  0.9485167  0.92135763 0.9257147
 0.9423961  0.9269551  0.9326753  0.8784914  0.94705045 0.9593533
 0.938394   0.92799103 0.93769836 0.9486517  0.9276811  0.9288718
 0.93043995 0.94016397 0.9573904  0.9390594  0.93228024 0.94421095
 0.9559674  0.9158554  0.9446595  0.94384354 0.9444558  0.9449309
 0.9593018  0.9503447  0.95434415 0.9430374  0.9405968  0.94741696
 0.92373085 0.94004834 0.95293707 0.9471633  0.94111633 0.9442276
 0.89991915 0.9524604  0.9404659  0.9321321  0.9415142  0.9502435
 0.9355714  0.93888843 0.94794863 0.9288796  0.9412106  0.94709796
 0.94179887 0.92066425 0.9349607  0.89268535 0.94444406 0.9543724
 0.9556011  0.94071555 0.9457204  0.94653606 0.9382846  0.9469116
 0.92530483 0.9397212  0.94076025 0.9506809  0.93590516 0.9488594
 0.94512504 0.94641566 0.95834225 0.9171447 ]",16.67691707611084,1309.4776876471112
SymplecticNNgHMC,1.0,gaussian,2.8834407e+14,"[5.17905000e+05 3.92713984e+04 2.79981250e+05 2.81206600e+06
 2.58767844e+05 1.53134375e+05 4.51253844e+05 3.79335562e+05
 2.08117375e+05 1.53573338e+06 5.52226055e+04 1.48431602e+04
 6.59085703e+04 3.34141219e+05 2.70019125e+05 1.74045031e+05
 1.95661969e+05 1.85776797e+05 6.53599125e+05 8.60470581e+02
 2.31759344e+05 1.04279325e+06 5.25274188e+05 5.42609688e+04
 3.36813188e+05 1.16809688e+05 7.34412188e+04 9.86656719e+04
 2.88296000e+05 3.14608875e+05 9.01096250e+04 2.78832250e+05
 1.36013656e+05 1.21228350e+06 1.46740547e+05 3.48204375e+04
 4.38167000e+05 1.62931797e+04 6.93510312e+05 2.55267656e+05
 7.35453750e+04 9.45341875e+04 7.69554062e+04 1.26355836e+05
 1.60153064e+03 3.15808838e+02 1.37197203e+05 1.34309906e+05
 3.55810000e+05 1.80847188e+05 1.39524000e+05 2.01630640e+03
 1.11693234e+05 2.90774438e+05 3.19202305e+04 1.49019172e+05
 1.52801328e+04 6.73584438e+05 1.75112531e+05 6.38100562e+05
 2.50752672e+05 5.38170875e+05 2.72347969e+04 3.60295391e+04
 8.44169375e+05 4.04300938e+05 1.14981398e+05 4.37525391e+03
 4.10339812e+05 1.24156975e+06 2.08460750e+05 1.54077422e+04
 6.67203203e+04 5.14875750e+05 2.15237617e+04 4.37455500e+05
 1.14389824e+04 1.54412125e+05 5.07104438e+05 1.05757338e+06
 1.03773047e+05 2.19479609e+05 1.02428648e+05 6.79787842e+03
 2.56013184e+02 8.41463047e+04 2.23044180e+04 9.60645859e+04
 1.22001797e+04 1.17198184e+04 1.17467688e+06 6.20796500e+05
 4.28738711e+04 1.76257294e+02 1.11438344e+05 5.05397250e+05
 3.17557688e+05 5.11330391e+04 7.37739688e+04 2.84406062e+05]",45.145071506500244,1000.0
GSymplecticNNgHMC,1.0,gaussian,0.034605823,"[0.91538775 0.95375144 0.91918874 0.8766014  0.9473347  0.9481052
 0.9455454  0.9450563  0.9387393  0.9125259  0.9165698  0.94234216
 0.955219   0.9369692  0.94886035 0.9320853  0.9377817  0.94478273
 0.95175475 0.94549435 0.94737667 0.92432517 0.9548928  0.9435986
 0.9214895  0.9497342  0.95010793 0.9437547  0.91672295 0.9267444
 0.9375021  0.92794985 0.93461883 0.87565964 0.9505972  0.9593918
 0.93178487 0.9338631  0.93052095 0.93647563 0.9195088  0.9222571
 0.9354998  0.9431871  0.9582274  0.94302815 0.9232068  0.9510126
 0.95629823 0.9220955  0.946418   0.94216937 0.9398855  0.94174594
 0.96002245 0.9497647  0.95616245 0.9291221  0.9443401  0.9492137
 0.9299957  0.9375342  0.95449257 0.94649935 0.9366972  0.94100803
 0.9063225  0.953798   0.93962944 0.91539156 0.94193363 0.9514601
 0.92667115 0.931005   0.94791716 0.93306625 0.9394212  0.93586695
 0.94030607 0.90926594 0.9391159  0.882029   0.94468343 0.9549405
 0.9537079  0.93790996 0.9449687  0.9483956  0.9461583  0.949098
 0.9046926  0.93639064 0.9440243  0.95130014 0.93622375 0.9464803
 0.94684476 0.94939077 0.9571986  0.9147519 ]",11.172922849655151,177.06693344896857
