model,training_size,sensitivity,distribution,solver,step_size,hamiltonian_error,reversibility_error,time,ess
SymplecticNNgHMC,0.2,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9438615  0.9433198  0.9417824  0.94235253 0.9432332  0.943154
 0.9433278  0.94343567 0.94277924 0.94457644 0.94314736 0.94328415
 0.9450612  0.942304   0.9428851  0.9432597  0.94409055 0.9421827
 0.94449544 0.9449247  0.9437717  0.9439281  0.94260573 0.94033015
 0.94379395 0.9433116  0.9429076  0.9437453  0.94460154 0.943413
 0.9433893  0.94151354 0.94295204 0.94385815 0.9426459  0.94233596
 0.94418705 0.94257754 0.9429997  0.9432792  0.94273674 0.9424987
 0.94296217 0.9410474  0.94180346 0.9432415  0.9430182  0.94324183
 0.9426996  0.9425099  0.94291687 0.9442436  0.9429233  0.9434351
 0.9422478  0.94205606 0.9423232  0.94332623 0.94375694 0.943401
 0.94302285 0.94311875 0.94266665 0.94402236 0.9428665  0.94379795
 0.94276154 0.9424343  0.94168985 0.9412936  0.9438925  0.94225186
 0.9413446  0.9441735  0.9431548  0.9417943  0.9422252  0.94367504
 0.9440969  0.943195   0.94358194 0.9443644  0.9437913  0.943988
 0.9432186  0.943508   0.9438631  0.93993974 0.94473666 0.9440605
 0.9440689  0.943736   0.9432678  0.94284487 0.9422268  0.943001
 0.94312    0.94376844 0.9441408  0.94394463]",4326.303,76.08555555343628,5400.0
GSymplecticNNgHMC,0.2,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.94302034 0.94285387 0.9428257  0.943035   0.94280404 0.9428967
 0.9427899  0.9427215  0.9428891  0.94297093 0.94270635 0.94286716
 0.9430245  0.9429809  0.94280064 0.94280595 0.9427232  0.9430624
 0.9430129  0.9431704  0.942891   0.94255877 0.94274414 0.9427347
 0.94273853 0.9424826  0.94317436 0.9428837  0.9430373  0.9429859
 0.94300073 0.94294614 0.9428148  0.94285786 0.9427036  0.94282645
 0.9429277  0.9430684  0.9427311  0.94259685 0.9428639  0.9429631
 0.9428393  0.94259375 0.9427967  0.943038   0.9432127  0.9426451
 0.94274706 0.94311285 0.9427804  0.94317365 0.9425935  0.94278854
 0.9427697  0.9428062  0.942768   0.9429003  0.9426953  0.9431497
 0.9429674  0.94296527 0.9428572  0.9429501  0.94286    0.94304985
 0.9430899  0.94307697 0.94291705 0.94223654 0.94308776 0.9427352
 0.9429916  0.9427047  0.9428116  0.94289106 0.94288373 0.94291276
 0.94292593 0.94297546 0.94308317 0.9429455  0.9429784  0.94271964
 0.94281405 0.94310474 0.9430256  0.9428587  0.9430001  0.94272417
 0.94284225 0.94264424 0.9425954  0.9429865  0.9428977  0.942726
 0.9428525  0.94249296 0.94304246 0.94253004]",1.00404256e+06,18.44881010055542,2.099914706718152
HMC,0.2,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.8934287  0.89545697 0.8938918  0.8958173  0.8973755  0.8976156
 0.8960835  0.8961047  0.8947703  0.8985097  0.8936999  0.8941164
 0.89652556 0.8950607  0.89261675 0.8958504  0.89524853 0.8961934
 0.8954651  0.8962612  0.89570254 0.895189   0.896629   0.8949518
 0.89557856 0.89170253 0.89804524 0.89599204 0.89607275 0.8976509
 0.8971483  0.8952109  0.8947426  0.89462435 0.8915949  0.89735353
 0.89551556 0.8982209  0.89782274 0.8950092  0.8956759  0.8948395
 0.896768   0.89361876 0.8926517  0.8981063  0.89591426 0.8947832
 0.89550054 0.89937514 0.89780754 0.89774966 0.8960421  0.89698935
 0.89627826 0.8927552  0.8945936  0.89508057 0.89380026 0.89916986
 0.89827347 0.896809   0.8953824  0.896796   0.89763963 0.8982083
 0.8978197  0.8964049  0.8963276  0.8929533  0.8951032  0.8965556
 0.893892   0.89549863 0.89499784 0.8945238  0.8941356  0.8961688
 0.8981487  0.89691293 0.89775866 0.8974136  0.8982565  0.89507836
 0.89701974 0.89874303 0.8980541  0.893428   0.8957155  0.89587754
 0.8972739  0.894582   0.89346164 0.8959314  0.89547145 0.89734256
 0.89466095 0.8925805  0.8970921  0.8945837 ]",74.37598,18.81227397918701,5697.24435998128
NNgHMC,0.2,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.8934287  0.89545697 0.8938918  0.8958173  0.8973755  0.8976156
 0.8960835  0.8961047  0.8947703  0.8985097  0.8936999  0.8941164
 0.89652556 0.8950607  0.89261675 0.8958504  0.89524853 0.8961934
 0.8954651  0.8962612  0.89570254 0.895189   0.896629   0.8949518
 0.89557856 0.89170253 0.89804524 0.89599204 0.89607275 0.8976509
 0.8971483  0.8952109  0.8947426  0.89462435 0.8915949  0.89735353
 0.89551556 0.8982209  0.89782274 0.8950092  0.8956759  0.8948395
 0.896768   0.89361876 0.8926517  0.8981063  0.89591426 0.8947832
 0.89550054 0.89937514 0.89780754 0.89774966 0.8960421  0.89698935
 0.89627826 0.8927552  0.8945936  0.89508057 0.89380026 0.89916986
 0.89827347 0.896809   0.8953824  0.896796   0.89763963 0.8982083
 0.8978197  0.8964049  0.8963276  0.8929533  0.8951032  0.8965556
 0.893892   0.89549863 0.89499784 0.8945238  0.8941356  0.8961688
 0.8981487  0.89691293 0.89775866 0.8974136  0.8982565  0.89507836
 0.89701974 0.89874303 0.8980541  0.893428   0.8957155  0.89587754
 0.8972739  0.894582   0.89346164 0.8959314  0.89547145 0.89734256
 0.89466095 0.8925805  0.8970921  0.8945837 ]",74.37598,43.96776032447815,5282.977173713415
NNODEgHMC,0.2,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.93696356 0.93869257 0.93659985 0.9362201  0.9363446  0.9364564
 0.9351806  0.9382733  0.934668   0.93899536 0.9350761  0.9344939
 0.9370905  0.9346528  0.935835   0.93698114 0.9326166  0.9372601
 0.93752354 0.93623084 0.93681496 0.93638    0.938035   0.9362141
 0.9314617  0.9343418  0.93749523 0.9337277  0.93641424 0.9373512
 0.9391057  0.93572843 0.93405235 0.9346132  0.9348685  0.93543833
 0.93550014 0.93627596 0.93676347 0.9349799  0.9389073  0.93451786
 0.9328332  0.9356253  0.9375216  0.9375517  0.93860424 0.93789864
 0.9342034  0.9357316  0.93623865 0.94009066 0.9367242  0.93860614
 0.9356815  0.9334111  0.93404335 0.938939   0.9371842  0.93954223
 0.9366681  0.9364135  0.93804693 0.93441594 0.9376403  0.93705696
 0.93514556 0.9391143  0.9382055  0.93395895 0.94046915 0.9370551
 0.93534076 0.9357195  0.93675154 0.93776596 0.93872    0.937325
 0.934934   0.93903035 0.9377493  0.9369806  0.93602884 0.9332975
 0.93637705 0.93812025 0.93813646 0.9378872  0.9398831  0.9330578
 0.9353246  0.9365183  0.9362116  0.9338101  0.9352779  0.9356227
 0.93820304 0.93660325 0.9351921  0.93601173]",2.6708353e-13,35.39587593078613,1.7978742012010192
Explicit NNODEgHMC,0.2,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9395431  0.94021195 0.94059277 0.93994665 0.9387989  0.94015455
 0.9393951  0.94063556 0.93875885 0.94055843 0.93599623 0.9388083
 0.93964547 0.93837875 0.9409938  0.9392084  0.9362762  0.9411378
 0.94058263 0.9378065  0.93930423 0.9388107  0.9395466  0.9394722
 0.93770045 0.93721914 0.9407222  0.9381107  0.9391341  0.94112015
 0.9406752  0.93978137 0.9396922  0.93755263 0.9368954  0.9398663
 0.9393976  0.9391316  0.9381339  0.93873787 0.941458   0.9378009
 0.93889606 0.9383936  0.9391648  0.9411044  0.9395424  0.9395423
 0.9387306  0.93999267 0.9394988  0.94085264 0.93797225 0.9404723
 0.9386052  0.9381257  0.939213   0.9411917  0.9399977  0.9411901
 0.9386658  0.93971574 0.94040823 0.9370515  0.9405544  0.9396629
 0.939185   0.9404718  0.94173664 0.93765754 0.9415084  0.940055
 0.93814313 0.9380171  0.93848485 0.939584   0.9402969  0.93955415
 0.9386329  0.94197845 0.9401754  0.9394045  0.9393523  0.9367471
 0.93903494 0.94040483 0.94011366 0.940868   0.9410113  0.93719363
 0.9399233  0.93868625 0.9389126  0.9391335  0.9401733  0.93815106
 0.9394128  0.93824786 0.9396186  0.9376199 ]",1.9980461e-13,57.221296072006226,18.914610605910514
SymplecticNNgHMC,0.2,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.932872   0.9277574  0.92334557 0.9119345  0.91925186 0.9045366
 0.9341153  0.92035866 0.9255104  0.9261292  0.91944563 0.9354223
 0.932366   0.9131303  0.9278374  0.91245675 0.92454517 0.9339196
 0.9254961  0.9275942  0.92320555 0.9256741  0.9146724  0.89243007
 0.927603   0.93110263 0.9174136  0.9223987  0.92349434 0.9230146
 0.93229055 0.89995503 0.91628444 0.8987607  0.9104221  0.92661095
 0.91920793 0.90071094 0.9142617  0.9228176  0.92862386 0.9057013
 0.9317371  0.9055042  0.90072554 0.92594445 0.92568886 0.9313841
 0.920413   0.9130539  0.919059   0.9287528  0.92453456 0.9239855
 0.9254276  0.9134039  0.90547645 0.9125023  0.9266622  0.9106183
 0.92681116 0.92342126 0.92625284 0.92918885 0.92293596 0.9274224
 0.913744   0.9300493  0.91014993 0.91942185 0.93079937 0.9189153
 0.9103172  0.9173379  0.929242   0.90794325 0.9042029  0.9280326
 0.92987454 0.93192315 0.9274451  0.9134535  0.9284271  0.92661715
 0.9224362  0.92187786 0.9299702  0.875133   0.9303931  0.9241682
 0.93092537 0.9151594  0.92967004 0.9267125  0.9251026  0.91853946
 0.9272094  0.92472076 0.9306919  0.9228625 ]",403.67496,76.36459183692932,5400.0
GSymplecticNNgHMC,0.2,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9266838  0.9248842  0.92572165 0.92511714 0.92518616 0.92665404
 0.9263083  0.92569315 0.9245949  0.9261559  0.92304087 0.9250884
 0.92568314 0.9251394  0.9272584  0.9244613  0.9252125  0.9268985
 0.9273476  0.92442816 0.9244876  0.923763   0.9240602  0.9242596
 0.9252381  0.9226326  0.92750853 0.925488   0.92509866 0.9283144
 0.9253599  0.92671394 0.9271388  0.9235622  0.92281616 0.9263994
 0.9252362  0.92476606 0.92310613 0.92438114 0.92613924 0.9236506
 0.9261756  0.9225916  0.92529666 0.92740536 0.9241881  0.92576027
 0.92599857 0.92726964 0.9258132  0.9255823  0.92250127 0.9252119
 0.92535293 0.9254483  0.9250528  0.92705554 0.9245798  0.92739904
 0.9235651  0.92539334 0.92645526 0.92344993 0.927228   0.92634225
 0.92607903 0.92496383 0.9267106  0.92205894 0.9261808  0.9246005
 0.9249379  0.9248518  0.9253606  0.9256961  0.92689025 0.92564785
 0.92497945 0.9268712  0.92721766 0.92478275 0.9256059  0.9244182
 0.9261706  0.92560184 0.9263055  0.92690337 0.92616624 0.9245152
 0.9268532  0.92342854 0.92435396 0.9264614  0.9264046  0.9238679
 0.92404693 0.92204016 0.9269051  0.921704  ]",18546.834,21.360010385513306,5400.0
HMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.6712936  0.6726632  0.6629031  0.67272496 0.67389727 0.6764395
 0.6776394  0.68101716 0.67104447 0.6755904  0.68825215 0.6739497
 0.66996765 0.6697299  0.6692153  0.67126536 0.6766423  0.6656136
 0.66660124 0.6697046  0.667801   0.6688     0.66858613 0.6721686
 0.67273235 0.6761192  0.66848874 0.66974247 0.6694908  0.6757819
 0.6699829  0.6721387  0.6694089  0.6688306  0.6661824  0.6723559
 0.66954625 0.6679723  0.6660398  0.664595   0.6766231  0.6661215
 0.67488927 0.66982114 0.6668663  0.66478986 0.68318164 0.6637239
 0.6739192  0.67575634 0.6768028  0.6701412  0.66952276 0.67198634
 0.67464435 0.6696882  0.6735754  0.66713667 0.66937464 0.6676626
 0.66707796 0.66735077 0.66185904 0.6686783  0.67277616 0.6797297
 0.67654014 0.6788113  0.6710118  0.6654929  0.6745062  0.66884035
 0.663216   0.6750478  0.673962   0.66755    0.6690979  0.66613513
 0.67725945 0.68470657 0.67136145 0.6818687  0.6713176  0.6724974
 0.6613202  0.67479753 0.66547525 0.67538327 0.6676292  0.6749401
 0.66833997 0.67205954 0.67468333 0.66878194 0.6700578  0.6725759
 0.66632307 0.66794753 0.66554636 0.67080325]",1.4019431e+06,18.84520983695984,5378.04762238308
NNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.6712936  0.6726632  0.6629031  0.67272496 0.67389727 0.6764395
 0.6776394  0.68101716 0.67104447 0.6755904  0.68825215 0.6739497
 0.66996765 0.6697299  0.6692153  0.67126536 0.6766423  0.6656136
 0.66660124 0.6697046  0.667801   0.6688     0.66858613 0.6721686
 0.67273235 0.6761192  0.66848874 0.66974247 0.6694908  0.6757819
 0.6699829  0.6721387  0.6694089  0.6688306  0.6661824  0.6723559
 0.66954625 0.6679723  0.6660398  0.664595   0.6766231  0.6661215
 0.67488927 0.66982114 0.6668663  0.66478986 0.68318164 0.6637239
 0.6739192  0.67575634 0.6768028  0.6701412  0.66952276 0.67198634
 0.67464435 0.6696882  0.6735754  0.66713667 0.66937464 0.6676626
 0.66707796 0.66735077 0.66185904 0.6686783  0.67277616 0.6797297
 0.67654014 0.6788113  0.6710118  0.6654929  0.6745062  0.66884035
 0.663216   0.6750478  0.673962   0.66755    0.6690979  0.66613513
 0.67725945 0.68470657 0.67136145 0.6818687  0.6713176  0.6724974
 0.6613202  0.67479753 0.66547525 0.67538327 0.6676292  0.6749401
 0.66833997 0.67205954 0.67468333 0.66878194 0.6700578  0.6725759
 0.66632307 0.66794753 0.66554636 0.67080325]",1.4019431e+06,43.060160398483276,4981.019686637222
NNODEgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9411324  0.94098127 0.9414436  0.94089526 0.9409579  0.9409499
 0.9409536  0.9408166  0.940997   0.94088334 0.9403534  0.9409639
 0.9410397  0.9410371  0.94138706 0.94100857 0.940928   0.9412962
 0.94133365 0.9408512  0.9410906  0.9411742  0.94109154 0.94101095
 0.94106096 0.9409007  0.9411596  0.9411079  0.9410018  0.9410777
 0.94101894 0.9411189  0.9413284  0.9409981  0.941154   0.94111276
 0.94108075 0.9409733  0.94108045 0.94136035 0.9409493  0.9410407
 0.9410006  0.94103545 0.94129384 0.94135284 0.940338   0.94149196
 0.9410875  0.94088733 0.9409183  0.94092894 0.9410027  0.94104695
 0.9409811  0.94119775 0.94101876 0.941355   0.9411785  0.9411749
 0.9409506  0.941134   0.9415056  0.9409052  0.9411499  0.9407133
 0.94078255 0.9406365  0.9411618  0.94133776 0.94091666 0.9411384
 0.9412665  0.9409637  0.9410032  0.9412276  0.9412889  0.9412376
 0.94074    0.9406519  0.9410822  0.9405608  0.94098204 0.9410102
 0.9414929  0.9407837  0.941234   0.9410936  0.9411947  0.94091815
 0.9412894  0.9409919  0.9410243  0.9411802  0.94118774 0.9409272
 0.9411442  0.94112414 0.9412894  0.94093955]",1.2608749e-10,34.66377329826355,5100.0
Explicit NNODEgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9400883  0.93993187 0.9404031  0.9398416  0.9399094  0.9399048
 0.9399102  0.93977135 0.93994594 0.93983364 0.9392952  0.93991536
 0.9399893  0.9399861  0.9403527  0.9399587  0.9398818  0.9402523
 0.9402931  0.9397909  0.94003963 0.94012904 0.94004196 0.9399624
 0.94001573 0.9398521  0.9401132  0.9400606  0.93994874 0.94003785
 0.9399676  0.9400756  0.94029164 0.9399439  0.9401034  0.94006985
 0.94003177 0.9399168  0.94002676 0.9403183  0.93990415 0.9399845
 0.9399556  0.9399847  0.9402513  0.94031084 0.93927145 0.9404553
 0.94004536 0.9398381  0.93987215 0.93987334 0.93995017 0.9400002
 0.93993485 0.9401547  0.93997264 0.9403163  0.94013417 0.9401282
 0.9398918  0.94008464 0.9404668  0.9398463  0.94010943 0.9396609
 0.9397291  0.9395787  0.94011927 0.94029593 0.9398665  0.94009155
 0.9402174  0.939917   0.9399568  0.94018304 0.94024956 0.9401916
 0.9396855  0.9396037  0.9400362  0.9395039  0.93993104 0.93996215
 0.94045293 0.9397277  0.94018716 0.94005364 0.9401487  0.9398691
 0.94024956 0.93994224 0.93998    0.94013524 0.9401449  0.93987536
 0.9400937  0.94007504 0.94024533 0.9398855 ]",4.8506385e-14,55.25535225868225,26.21840749969369
SymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.944137   0.94446886 0.94411993 0.94415224 0.9437749  0.94428396
 0.943628   0.94403577 0.94470835 0.94447875 0.9434781  0.9442875
 0.9439863  0.94418544 0.9448206  0.94399095 0.94352835 0.94471204
 0.9434003  0.94431007 0.9443716  0.94433844 0.9445717  0.94407785
 0.9434686  0.94411916 0.9445909  0.94395804 0.9443487  0.94400096
 0.9447428  0.9446885  0.94477576 0.9438542  0.94341576 0.94405866
 0.94420195 0.9443538  0.944806   0.944415   0.9449963  0.9436159
 0.94396627 0.9441571  0.94427204 0.94415396 0.9440231  0.9446954
 0.94384134 0.94446105 0.9440551  0.94442034 0.94467545 0.944395
 0.9444132  0.9447555  0.94446725 0.94507164 0.9438213  0.9441943
 0.9446609  0.9442579  0.94381475 0.9441621  0.94369984 0.94391763
 0.943889   0.944443   0.9443979  0.94496346 0.9440715  0.944714
 0.9451704  0.94400406 0.94446313 0.94391775 0.9439413  0.9441423
 0.9443641  0.9445338  0.94466376 0.9436759  0.944206   0.94391674
 0.9443883  0.9439887  0.9446037  0.9444432  0.94456005 0.9438485
 0.9442643  0.9445901  0.9436015  0.94437253 0.9434082  0.9444475
 0.9451356  0.94488466 0.94431674 0.94442356]",2961.1934,80.77068209648132,5100.0
GSymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9427633  0.9427403  0.9430379  0.94277287 0.9426786  0.9425618
 0.9425076  0.9423958  0.9428158  0.9426254  0.94223756 0.9426922
 0.9428467  0.9428646  0.9427632  0.94279325 0.9425672  0.94295996
 0.9429008  0.9429357  0.9429304  0.9428444  0.94288385 0.94275093
 0.9427022  0.94261307 0.9428685  0.94282955 0.9428861  0.9425467
 0.9428495  0.94271684 0.9427657  0.9429211  0.9429989  0.9426939
 0.9428526  0.9429592  0.9430032  0.94297665 0.9425622  0.9430362
 0.9426187  0.94285655 0.9429109  0.9429676  0.94248885 0.9429702
 0.94263613 0.9426155  0.94255185 0.9428781  0.9428713  0.94273794
 0.9426386  0.9428124  0.94268364 0.94286555 0.9428258  0.94289607
 0.943007   0.94293183 0.9430579  0.942955   0.9426593  0.9424957
 0.94262505 0.9425783  0.9427476  0.94294137 0.9426855  0.9428538
 0.9430956  0.9426283  0.9426705  0.9428967  0.9428012  0.94295305
 0.94260013 0.9422852  0.94275904 0.9424524  0.94279355 0.9427346
 0.943079   0.9427037  0.9429795  0.94257724 0.94290274 0.9426491
 0.94281995 0.94276273 0.9426296  0.9428512  0.9427875  0.9427513
 0.94298524 0.94291496 0.94296026 0.9428395 ]",2.5816542e+06,19.656982421875,1.7118410251033231
HMC,0.30000000000000004,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.89264166 0.89549416 0.89595544 0.89499533 0.89731044 0.89627117
 0.8950414  0.8947724  0.8950778  0.8971207  0.8914895  0.89378977
 0.8962158  0.89513016 0.8931205  0.89649236 0.89497566 0.8963665
 0.8955626  0.8956579  0.89670503 0.89760804 0.89819616 0.89576054
 0.89605653 0.89315605 0.89697874 0.8964104  0.89594114 0.8956906
 0.8969984  0.89455956 0.8951644  0.89577043 0.8941525  0.8972479
 0.8958232  0.89834976 0.9002073  0.89802593 0.8945443  0.89608395
 0.89612913 0.8959211  0.89410037 0.89845407 0.8922803  0.89747906
 0.8955135  0.8970875  0.8970847  0.89675426 0.89841974 0.8973818
 0.89616984 0.89353514 0.8947839  0.895622   0.89531326 0.898409
 0.8992965  0.8973798  0.89737177 0.89760256 0.8971192  0.8955571
 0.8957391  0.89412487 0.89603186 0.89788526 0.89343107 0.89799064
 0.8953458  0.89570874 0.89485496 0.8953175  0.8943783  0.8971772
 0.896877   0.8933983  0.8965508  0.8951076  0.8978772  0.89587307
 0.8993818  0.8970568  0.8985569  0.8924357  0.89589906 0.89610595
 0.89785755 0.89600027 0.89433765 0.89587927 0.8955407  0.8981923
 0.89624184 0.8958472  0.8973848  0.8971499 ]",74.58891,18.56300711631775,5378.008802567931
NNgHMC,0.30000000000000004,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.89264166 0.89549416 0.89595544 0.89499533 0.89731044 0.89627117
 0.8950414  0.8947724  0.8950778  0.8971207  0.8914895  0.89378977
 0.8962158  0.89513016 0.8931205  0.89649236 0.89497566 0.8963665
 0.8955626  0.8956579  0.89670503 0.89760804 0.89819616 0.89576054
 0.89605653 0.89315605 0.89697874 0.8964104  0.89594114 0.8956906
 0.8969984  0.89455956 0.8951644  0.89577043 0.8941525  0.8972479
 0.8958232  0.89834976 0.9002073  0.89802593 0.8945443  0.89608395
 0.89612913 0.8959211  0.89410037 0.89845407 0.8922803  0.89747906
 0.8955135  0.8970875  0.8970847  0.89675426 0.89841974 0.8973818
 0.89616984 0.89353514 0.8947839  0.895622   0.89531326 0.898409
 0.8992965  0.8973798  0.89737177 0.89760256 0.8971192  0.8955571
 0.8957391  0.89412487 0.89603186 0.89788526 0.89343107 0.89799064
 0.8953458  0.89570874 0.89485496 0.8953175  0.8943783  0.8971772
 0.896877   0.8933983  0.8965508  0.8951076  0.8978772  0.89587307
 0.8993818  0.8970568  0.8985569  0.8924357  0.89589906 0.89610595
 0.89785755 0.89600027 0.89433765 0.89587927 0.8955407  0.8981923
 0.89624184 0.8958472  0.8973848  0.8971499 ]",74.58891,42.11932921409607,4980.982463465543
NNODEgHMC,0.30000000000000004,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9356946  0.9383973  0.9378614  0.934875   0.9358894  0.93457365
 0.9338502  0.9366703  0.93445873 0.93754977 0.9328816  0.93356466
 0.9365237  0.93398833 0.93558395 0.9370847  0.93174666 0.93679535
 0.93704486 0.93528765 0.93731946 0.9378149  0.9389992  0.9362723
 0.9309272  0.9351808  0.93606156 0.93332136 0.9357268  0.9350709
 0.9385335  0.9345483  0.9336645  0.93493426 0.9365958  0.9347317
 0.93494546 0.9357605  0.93836474 0.9368664  0.93752974 0.9348237
 0.9314661  0.93686163 0.9383799  0.9371871  0.9352186  0.93984854
 0.9336395  0.93317413 0.9352224  0.9390296  0.93840027 0.9386212
 0.9350709  0.9332375  0.9334817  0.9389385  0.93793666 0.93858314
 0.93694913 0.9363534  0.9392416  0.93443525 0.93669575 0.93422794
 0.93271387 0.9370327  0.93745375 0.9372975  0.9388226  0.93772924
 0.9359495  0.9354646  0.93640155 0.9380557  0.9386202  0.9376688
 0.9332427  0.935791   0.9362759  0.93464154 0.9351249  0.93348885
 0.93787736 0.9362032  0.9381745  0.93668497 0.9398074  0.9324955
 0.93519664 0.93726796 0.93639314 0.9329416  0.9344897  0.9358138
 0.93925285 0.93884754 0.9346336  0.93763036]",2.5975074e-13,34.35994100570679,2.230863065804755
Explicit NNODEgHMC,0.30000000000000004,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9387487  0.94006205 0.9420945  0.93910587 0.93858385 0.9388808
 0.9383813  0.93943477 0.9388706  0.9392204  0.9338681  0.9383887
 0.9392353  0.9383106  0.941298   0.93957347 0.93591154 0.94113207
 0.9405197  0.9370675  0.9399899  0.9406544  0.9406282  0.93995255
 0.9379532  0.9382743  0.9396438  0.9382796  0.9388455  0.93934625
 0.9403391  0.93903226 0.9398911  0.9383354  0.9389004  0.93961924
 0.93950164 0.9390699  0.9399578  0.94108903 0.9404132  0.93864775
 0.9381943  0.9401001  0.94020915 0.9412464  0.9362442  0.9416169
 0.9385888  0.9378802  0.93872374 0.93984646 0.9397468  0.9406499
 0.9383356  0.9385974  0.93926144 0.9414576  0.9410709  0.94042015
 0.9393296  0.94000995 0.94188297 0.93752575 0.9399988  0.93725675
 0.93729085 0.9384081  0.9413485  0.94158506 0.93996    0.94106805
 0.9392511  0.9379958  0.9381775  0.94006634 0.9403405  0.94023407
 0.9373635  0.93898153 0.93898153 0.93730056 0.9388442  0.9372772
 0.94084454 0.9388026  0.9403322  0.93989676 0.94100165 0.93719476
 0.9402598  0.93967617 0.9394746  0.9389175  0.94008225 0.9386815
 0.94057965 0.9407489  0.93968475 0.9395876 ]",2.0544632e-13,55.21647500991821,17.258779841522188
SymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.93140954 0.9210453  0.9280728  0.9290754  0.92243594 0.9243041
 0.91899437 0.9179491  0.9279303  0.92777336 0.9156698  0.9192421
 0.9192435  0.9207976  0.92458457 0.91828656 0.9207651  0.92586076
 0.91378874 0.91866183 0.9339387  0.91454506 0.9173686  0.92252177
 0.92807025 0.9246973  0.92314327 0.93339413 0.92384946 0.9292642
 0.9188418  0.92775095 0.9277331  0.92738664 0.9293658  0.93321216
 0.93544436 0.91944593 0.9260572  0.92469764 0.920191   0.9218495
 0.92675483 0.92483854 0.9244014  0.9227133  0.9162644  0.92811334
 0.9250919  0.93397826 0.9190602  0.92344254 0.9251587  0.91917866
 0.93063974 0.9251485  0.9344682  0.92379415 0.9269705  0.91186875
 0.92811126 0.9275698  0.915065   0.91804665 0.9273154  0.92346525
 0.919597   0.92684877 0.9268303  0.932429   0.91490054 0.9335539
 0.9276241  0.9228636  0.91849494 0.9197465  0.9257738  0.92241466
 0.92926085 0.9296559  0.92702216 0.9198453  0.9233985  0.92815876
 0.9282483  0.9267459  0.9286213  0.9292876  0.93041676 0.9284541
 0.92850006 0.9306102  0.90952384 0.92439663 0.9141301  0.9191215
 0.93224835 0.9272561  0.92572737 0.9233877 ]",42.267113,81.81624794006348,5100.0
GSymplecticNNgHMC,0.30000000000000004,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.92552936 0.92468596 0.9277916  0.92399716 0.92493504 0.92492056
 0.9249201  0.9239441  0.9247748  0.9243665  0.92036533 0.9245281
 0.92514265 0.9250518  0.92750597 0.92500323 0.9247626  0.9268626
 0.92717636 0.9235811  0.92545056 0.92627335 0.9256384  0.92497754
 0.92561424 0.92407846 0.926083   0.92578423 0.9247655  0.9258579
 0.9249734  0.9257654  0.9273621  0.92470217 0.9255394  0.9260814
 0.92537665 0.92475337 0.92567366 0.9275609  0.9246254  0.92492294
 0.92528915 0.92502546 0.9266764  0.92757607 0.91979665 0.92850065
 0.92580074 0.9245286  0.9248163  0.92420405 0.925035   0.9254297
 0.92503965 0.9261138  0.9250505  0.9273772  0.92604876 0.92632335
 0.9245995  0.925858   0.9284276  0.9242684  0.92637527 0.9231609
 0.9235696  0.9221617  0.92612714 0.9273882  0.9239913  0.92601746
 0.9264184  0.9248969  0.92499304 0.92632663 0.92685366 0.92655057
 0.9233982  0.9226836  0.9256455  0.92198694 0.9250165  0.9251801
 0.9286019  0.9235028  0.9266752  0.92549276 0.92609906 0.92462605
 0.9272968  0.9248325  0.9251131  0.926218   0.9262532  0.9246645
 0.9256212  0.9255415  0.92705125 0.9244609 ]",17345.42,24.039947032928467,5100.0
