model,training_size,sensitivity,distribution,solver,step_size,hamiltonian_error,reversibility_error,time,ess
SymplecticNNgHMC,0.4,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9486713  0.9487836  0.9483287  0.9488231  0.94874686 0.9486865
 0.9485121  0.9488196  0.94826984 0.94882214 0.94895357 0.9488373
 0.9490051  0.94868743 0.94851327 0.9488093  0.9485575  0.9486312
 0.9485512  0.9487051  0.94875544 0.9486389  0.9487666  0.9488599
 0.94868374 0.94856334 0.9488931  0.9488201  0.948923   0.94874305
 0.94879836 0.94844306 0.9483134  0.9488945  0.94868565 0.9485755
 0.9490673  0.9489163  0.9489889  0.94879925 0.9487181  0.94908446
 0.94793475 0.9488308  0.9488184  0.94849557 0.94905704 0.94876075
 0.94851655 0.9488251  0.94875735 0.94886744 0.9487461  0.9487686
 0.9485819  0.9486984  0.94871235 0.94873714 0.9486717  0.94892186
 0.9491128  0.94875    0.94858766 0.94903123 0.94869745 0.9487947
 0.9485339  0.948914   0.9483878  0.94882226 0.94880617 0.9486488
 0.9488931  0.94876707 0.948863   0.9488492  0.9486636  0.94859505
 0.9488746  0.9484967  0.9488243  0.9487912  0.9486264  0.94878787
 0.94852865 0.9490361  0.9487041  0.94865704 0.94849217 0.9486307
 0.94859    0.94874024 0.9485625  0.9486426  0.94845974 0.94881266
 0.94877523 0.94856215 0.94846505 0.9487826 ]",91.70187,86.90430808067322,1.1897868417438908
GSymplecticNNgHMC,0.4,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.94427365 0.944394   0.9439392  0.9444067  0.9443563  0.94431704
 0.9441514  0.9444802  0.9437914  0.9444215  0.9445602  0.9444498
 0.944602   0.9442301  0.94429845 0.944404   0.94417274 0.9442274
 0.9441767  0.94421184 0.94430274 0.9442309  0.94433105 0.94446534
 0.9442886  0.94416875 0.94450396 0.94443834 0.94447184 0.9444928
 0.9443846  0.94408834 0.944044   0.9444419  0.9442692  0.9442204
 0.9446561  0.9444548  0.9445524  0.94441795 0.9443571  0.9446758
 0.9434828  0.9444117  0.9444718  0.94408816 0.9446034  0.9444747
 0.944167   0.9444275  0.9443996  0.94441795 0.944314   0.9443888
 0.9442007  0.9443165  0.9443345  0.94442034 0.9442913  0.9445343
 0.94465303 0.9442894  0.94423866 0.9445709  0.9444098  0.9443753
 0.9440621  0.9444865  0.9440154  0.9444803  0.9444248  0.9442271
 0.9444661  0.94441384 0.9444887  0.9444642  0.9443588  0.94419515
 0.94442594 0.9441225  0.9444338  0.94433326 0.94417655 0.94440675
 0.9441344  0.9445979  0.94428635 0.9443879  0.94409126 0.9441964
 0.9442729  0.9443328  0.9441999  0.9442305  0.94407696 0.9443716
 0.9443377  0.9441201  0.94403696 0.94434994]",222.53375,36.53859734535217,2.4330954690847477
HMC,0.4,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.8921954  0.8957612  0.89180267 0.89486474 0.89783    0.897442
 0.8955426  0.8979778  0.8911818  0.8983318  0.89563674 0.8946938
 0.8969378  0.89349127 0.89276713 0.89644086 0.8951944  0.8943881
 0.8937947  0.8928093  0.89505804 0.8964378  0.897143   0.89639014
 0.89608574 0.89293045 0.89716876 0.8964257  0.8954631  0.8979411
 0.8963913  0.8933587  0.8933584  0.89479876 0.8918268  0.8969759
 0.8968768  0.8970771  0.8994132  0.89716095 0.895942   0.8955717
 0.89200175 0.89541864 0.8938937  0.89573693 0.8943932  0.89703476
 0.89527005 0.89839315 0.89875686 0.8958637  0.8971828  0.89778197
 0.89607954 0.89303803 0.89515626 0.8954842  0.8946117  0.8986203
 0.8987187  0.89574164 0.8949828  0.8968595  0.89824915 0.89723146
 0.89461297 0.8955474  0.89422405 0.8976203  0.8941966  0.896639
 0.89363086 0.8969606  0.8962487  0.8951402  0.89425963 0.8950213
 0.8980247  0.89511096 0.8970647  0.8965548  0.8964404  0.89631194
 0.89626443 0.89841413 0.8967346  0.8938431  0.893453   0.8958421
 0.89714426 0.8957445  0.8943372  0.8946065  0.8938112  0.89815444
 0.89445466 0.89333475 0.894318   0.89622927]",74.17168,18.123072624206543,5011.131977623737
NNgHMC,0.4,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.8921954  0.8957612  0.89180267 0.89486474 0.89783    0.897442
 0.8955426  0.8979778  0.8911818  0.8983318  0.89563674 0.8946938
 0.8969378  0.89349127 0.89276713 0.89644086 0.8951944  0.8943881
 0.8937947  0.8928093  0.89505804 0.8964378  0.897143   0.89639014
 0.89608574 0.89293045 0.89716876 0.8964257  0.8954631  0.8979411
 0.8963913  0.8933587  0.8933584  0.89479876 0.8918268  0.8969759
 0.8968768  0.8970771  0.8994132  0.89716095 0.895942   0.8955717
 0.89200175 0.89541864 0.8938937  0.89573693 0.8943932  0.89703476
 0.89527005 0.89839315 0.89875686 0.8958637  0.8971828  0.89778197
 0.89607954 0.89303803 0.89515626 0.8954842  0.8946117  0.8986203
 0.8987187  0.89574164 0.8949828  0.8968595  0.89824915 0.89723146
 0.89461297 0.8955474  0.89422405 0.8976203  0.8941966  0.896639
 0.89363086 0.8969606  0.8962487  0.8951402  0.89425963 0.8950213
 0.8980247  0.89511096 0.8970647  0.8965548  0.8964404  0.89631194
 0.89626443 0.89841413 0.8967346  0.8938431  0.893453   0.8958421
 0.89714426 0.8957445  0.8943372  0.8946065  0.8938112  0.89815444
 0.89445466 0.89333475 0.894318   0.89622927]",74.17168,41.28114366531372,4682.189405532481
NNODEgHMC,0.4,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9362502  0.9391634  0.9354724  0.9357373  0.9369113  0.9365891
 0.9351419  0.9398603  0.9322435  0.93902606 0.93694806 0.9352741
 0.93771935 0.9334918  0.9361784  0.9376739  0.9327016  0.9360336
 0.93640375 0.93351024 0.93673027 0.9375291  0.9387053  0.93772143
 0.93219316 0.93573874 0.93701816 0.93444633 0.93617284 0.93782604
 0.9386244  0.934539   0.933468   0.9351686  0.9353484  0.93557286
 0.9369544  0.9355857  0.9383025  0.93697566 0.9392791  0.9353732
 0.9294677  0.9373081  0.9387767  0.9357103  0.937566   0.93990695
 0.9343605  0.93539923 0.9374579  0.9386538  0.9378655  0.93941295
 0.9359087  0.9342432  0.9350075  0.9395041  0.93789285 0.9392511
 0.9372546  0.93578565 0.93781984 0.9347073  0.93831795 0.93638676
 0.93273056 0.9385762  0.9368159  0.93802136 0.93983716 0.93734574
 0.93531626 0.9371413  0.9380678  0.938498   0.9390201  0.9365597
 0.93503565 0.9378171  0.9375113  0.93650454 0.93487394 0.93461275
 0.93594587 0.9381234  0.93712974 0.9385495  0.93815064 0.9333787
 0.93564796 0.9377123  0.93708813 0.9330732  0.9342742  0.9365815
 0.93820715 0.93743944 0.93322265 0.9375274 ]",2.339391e-13,33.17369771003723,2.7457855514509557
Explicit NNODEgHMC,0.4,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9354054  0.93719375 0.93599546 0.9374408  0.936717   0.93747663
 0.9363493  0.9385729  0.9341521  0.93736047 0.9349103  0.9373135
 0.9378559  0.93579    0.9379264  0.93736696 0.9346501  0.9370669
 0.9361557  0.93355453 0.9367746  0.93680966 0.9368827  0.9382509
 0.93683213 0.9357394  0.937442   0.93681    0.9368516  0.9380764
 0.937047   0.93588257 0.9361908  0.93619645 0.9348272  0.9373368
 0.93846834 0.9369495  0.9373986  0.9380991  0.93831336 0.937438
 0.9332832  0.9377608  0.93644047 0.93683594 0.9363967  0.9371187
 0.9361814  0.93762624 0.9378261  0.9362501  0.93621063 0.9378352
 0.93580455 0.9361328  0.9375198  0.9377186  0.93772686 0.9377205
 0.93774194 0.9368216  0.93649113 0.9365705  0.9376694  0.93673795
 0.93526876 0.9372653  0.9369404  0.938766   0.93672514 0.9374124
 0.9361148  0.9366995  0.9361514  0.9366679  0.935785   0.93573034
 0.93719566 0.93735284 0.93682927 0.93685806 0.9360795  0.93627214
 0.9356836  0.93829465 0.9365182  0.93747854 0.9352925  0.93570846
 0.93753284 0.93693924 0.93649316 0.9363858  0.9364165  0.93667746
 0.9361086  0.93593884 0.9355757  0.9368422 ]",2.257631e-13,52.9618763923645,4800.0
SymplecticNNgHMC,0.4,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.93477035 0.92949677 0.9242708  0.912508   0.92496794 0.93235844
 0.93071806 0.9389318  0.9004297  0.9322661  0.92391986 0.92013836
 0.9191822  0.90595406 0.93253005 0.92100424 0.91554534 0.9246744
 0.9324187  0.89600414 0.9117207  0.9325447  0.9299133  0.92218244
 0.91586006 0.92350054 0.93012255 0.91624564 0.9172742  0.9365405
 0.9279866  0.9231304  0.92578983 0.90408087 0.915683   0.925332
 0.9244331  0.9035329  0.9208953  0.9314598  0.93458927 0.89656484
 0.9071957  0.9167551  0.93782127 0.9247621  0.9018791  0.94079924
 0.9286244  0.916396   0.92743033 0.9279353  0.92498577 0.9344573
 0.9255419  0.92087805 0.92381155 0.94035405 0.9305333  0.9319521
 0.9072789  0.9170569  0.9359739  0.89011496 0.9377712  0.92308474
 0.90393084 0.9211639  0.9290521  0.9305951  0.94074047 0.92825025
 0.91389626 0.92630124 0.93247855 0.9366077  0.94273174 0.92614216
 0.91271037 0.9298842  0.9294113  0.9153155  0.917232   0.9135329
 0.9307558  0.91922206 0.92647123 0.93829674 0.93523663 0.917741
 0.9274096  0.92688817 0.9329338  0.9176714  0.925516   0.92320967
 0.92925644 0.9256314  0.9135229  0.91815233]",460.59158,86.22871208190918,265.69977826900936
GSymplecticNNgHMC,0.4,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9253638  0.92524785 0.9233486  0.92426    0.92582893 0.9265158
 0.9257479  0.9277402  0.9207148  0.9259915  0.92552006 0.9260006
 0.92638606 0.92365927 0.9273561  0.9252775  0.9254055  0.92495656
 0.92544305 0.920814   0.9239235  0.9252011  0.92468166 0.9260337
 0.9260647  0.924143   0.92668647 0.9262543  0.92466736 0.92862076
 0.9245564  0.9247338  0.92561686 0.9240758  0.9233038  0.9260504
 0.9270208  0.92376244 0.9251541  0.92692417 0.9264263  0.9248967
 0.92093325 0.92483556 0.9267284  0.9247985  0.9227311  0.9281701
 0.9258374  0.92640007 0.92697495 0.923464   0.9239147  0.92609155
 0.925228   0.92597675 0.92583    0.92743444 0.9255189  0.92686266
 0.9244122  0.92435455 0.92594635 0.923978   0.92784303 0.9254171
 0.92269146 0.92413497 0.9242632  0.92739886 0.9250662  0.92474145
 0.9249763  0.926649   0.9268793  0.9264242  0.92686784 0.9243984
 0.92514956 0.92478025 0.92655134 0.9239987  0.9237308  0.9261033
 0.9253746  0.9254641  0.92493474 0.9272856  0.9234716  0.924723
 0.9267785  0.9248392  0.9253515  0.92519903 0.924606   0.92497796
 0.9238851  0.92293453 0.92395824 0.92375726]",2583.7527,36.56892681121826,4800.0
HMC,0.5,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.6695014  0.66568065 0.67517823 0.67679954 0.6643355  0.67287767
 0.67053497 0.6740638  0.6709358  0.66617864 0.6676625  0.6704194
 0.66987276 0.6740157  0.6687268  0.6627977  0.6831511  0.66721153
 0.66402066 0.6671023  0.6721899  0.66295415 0.6665495  0.6725097
 0.66877526 0.6827072  0.6725273  0.6652782  0.6679632  0.67925143
 0.6713666  0.6694853  0.6708492  0.66727704 0.67028    0.67174935
 0.6698     0.67061484 0.66357684 0.67167014 0.67467636 0.66698396
 0.667243   0.6708469  0.6825757  0.66649234 0.6693882  0.66722363
 0.6740737  0.67177916 0.67246807 0.67770135 0.6669965  0.67317426
 0.66745234 0.6723927  0.66822404 0.66768515 0.6672305  0.6687924
 0.6718127  0.6691203  0.6718316  0.6718546  0.67884105 0.6644025
 0.66669434 0.6723725  0.6707429  0.6709188  0.6658053  0.67244136
 0.6652036  0.67267454 0.6765398  0.67062783 0.674962   0.6803249
 0.66770333 0.6845314  0.66948223 0.67648256 0.66965616 0.668638
 0.6717863  0.67560977 0.6674883  0.6707298  0.67516637 0.6682169
 0.67941445 0.6778149  0.6758479  0.6659721  0.6699343  0.6702752
 0.69270533 0.67222375 0.67484224 0.6708738 ]",1.3690276e+06,18.387489557266235,4779.5628728376
NNgHMC,0.5,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.6695014  0.66568065 0.67517823 0.67679954 0.6643355  0.67287767
 0.67053497 0.6740638  0.6709358  0.66617864 0.6676625  0.6704194
 0.66987276 0.6740157  0.6687268  0.6627977  0.6831511  0.66721153
 0.66402066 0.6671023  0.6721899  0.66295415 0.6665495  0.6725097
 0.66877526 0.6827072  0.6725273  0.6652782  0.6679632  0.67925143
 0.6713666  0.6694853  0.6708492  0.66727704 0.67028    0.67174935
 0.6698     0.67061484 0.66357684 0.67167014 0.67467636 0.66698396
 0.667243   0.6708469  0.6825757  0.66649234 0.6693882  0.66722363
 0.6740737  0.67177916 0.67246807 0.67770135 0.6669965  0.67317426
 0.66745234 0.6723927  0.66822404 0.66768515 0.6672305  0.6687924
 0.6718127  0.6691203  0.6718316  0.6718546  0.67884105 0.6644025
 0.66669434 0.6723725  0.6707429  0.6709188  0.6658053  0.67244136
 0.6652036  0.67267454 0.6765398  0.67062783 0.674962   0.6803249
 0.66770333 0.6845314  0.66948223 0.67648256 0.66965616 0.668638
 0.6717863  0.67560977 0.6674883  0.6707298  0.67516637 0.6682169
 0.67941445 0.6778149  0.6758479  0.6659721  0.6699343  0.6702752
 0.69270533 0.67222375 0.67484224 0.6708738 ]",1.3690276e+06,39.57713484764099,4391.733284378209
NNODEgHMC,0.5,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9412159  0.9412481  0.9410269  0.94076765 0.9413166  0.9410962
 0.9412262  0.9410836  0.94101894 0.9412366  0.9411044  0.9411084
 0.941061   0.9409024  0.94142604 0.94132805 0.94071597 0.9412586
 0.94144535 0.9409599  0.940952   0.941401   0.941182   0.9410174
 0.94122094 0.9406853  0.94103456 0.9412855  0.9410734  0.9409751
 0.94098747 0.94123304 0.94129825 0.94107056 0.9410259  0.941154
 0.94109005 0.9408955  0.941185   0.94112813 0.94103813 0.9410264
 0.941292   0.9410169  0.9407549  0.94131154 0.94084567 0.94138813
 0.941102   0.9410474  0.9410917  0.9406764  0.94111    0.9410235
 0.94125605 0.94112146 0.9412284  0.94135594 0.9412741  0.9411532
 0.94079757 0.94108903 0.9411711  0.94080794 0.9409546  0.94127697
 0.9411509  0.94088304 0.9411912  0.9411644  0.94124484 0.9410288
 0.9412136  0.9410672  0.9409307  0.9411373  0.94110096 0.94075143
 0.94109774 0.9406778  0.941168   0.94077003 0.941059   0.9411663
 0.94114035 0.94077176 0.9411807  0.9412799  0.9409454  0.94117594
 0.94091594 0.9408053  0.9410027  0.9412993  0.9412117  0.9410268
 0.9402226  0.9409901  0.94097775 0.9409542 ]",5.4448415e-11,32.50812602043152,4500.0
Explicit NNODEgHMC,0.5,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9401549  0.9401836  0.93996495 0.939695   0.940254   0.9400346
 0.9401678  0.9400231  0.9399502  0.94017255 0.94003546 0.9400436
 0.93999326 0.93983257 0.94037473 0.9402636  0.9396503  0.94019675
 0.9403883  0.93988264 0.93988204 0.9403405  0.94011545 0.93995136
 0.94015974 0.93961716 0.9399694  0.94022226 0.9400034  0.93991697
 0.93991804 0.9401733  0.9402439  0.93999934 0.93995667 0.940094
 0.9400234  0.93982047 0.94011444 0.94006634 0.9399761  0.93995255
 0.94023204 0.93994826 0.93969    0.94025177 0.93976593 0.94033307
 0.94004285 0.93998194 0.9400296  0.93960047 0.9400407  0.93995893
 0.9401948  0.94006    0.94016665 0.94029975 0.94021297 0.94008875
 0.9397194  0.9400214  0.9401118  0.93973005 0.93989503 0.94021213
 0.940083   0.93980956 0.94013137 0.9401033  0.94018    0.93996334
 0.9401462  0.94000405 0.93986595 0.9400743  0.9400425  0.9396834
 0.94002885 0.9396121  0.9401052  0.93969727 0.9399909  0.94010204
 0.9400796  0.93969774 0.94011545 0.9402241  0.93987936 0.94011164
 0.9398551  0.93973625 0.9399407  0.94023776 0.9401517  0.9399581
 0.93914557 0.93992186 0.939913   0.93988246]",2.485467e-11,51.42157506942749,4.034662322425293
SymplecticNNgHMC,0.5,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9442724  0.9444747  0.944009   0.944163   0.9444517  0.9440674
 0.9441719  0.9440431  0.9442897  0.94435155 0.94438475 0.94428253
 0.9443285  0.94426    0.9441408  0.94451445 0.94369066 0.9443464
 0.94434184 0.9445088  0.94426286 0.94450176 0.9443793  0.9442341
 0.9441842  0.94380283 0.94420445 0.9444062  0.94445944 0.94376934
 0.9442824  0.9442375  0.94397974 0.94448674 0.94431233 0.9441484
 0.9442934  0.94446254 0.9446286  0.94416916 0.94403887 0.9445936
 0.94433564 0.9443593  0.94374007 0.94441223 0.9446285  0.9442069
 0.9440341  0.9441813  0.9440991  0.9441831  0.94445676 0.94413203
 0.94425744 0.9441366  0.9442594  0.94415486 0.94428015 0.94431156
 0.9444322  0.94432116 0.9441391  0.9444288  0.94386184 0.94443405
 0.9445114  0.94438624 0.9442135  0.94420755 0.9444546  0.9441535
 0.94447035 0.9440589  0.94402933 0.9442708  0.9439704  0.9440143
 0.94438946 0.9437032  0.9441721  0.94418156 0.9442388  0.9442773
 0.9441724  0.9441883  0.94438523 0.94418    0.94407123 0.9443244
 0.94380474 0.9440874  0.94395274 0.9443896  0.9441876  0.9443072
 0.9436468  0.9442533  0.9440133  0.9443552 ]",2731.068,92.88713121414185,59.18259303530977
GSymplecticNNgHMC,0.5,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.944168   0.94435585 0.9439639  0.94405043 0.9443673  0.9440237
 0.94407463 0.9439656  0.9442183  0.944318   0.94435114 0.9441811
 0.944244   0.9441227  0.9440853  0.9444628  0.9437027  0.94425607
 0.94431674 0.944507   0.944188   0.9443896  0.94433737 0.9441124
 0.94418657 0.94376457 0.9440956  0.94435394 0.9443523  0.94375104
 0.9442035  0.94415087 0.9440269  0.9444021  0.94427216 0.94404936
 0.94423074 0.9443185  0.94451237 0.94407743 0.94397306 0.9444568
 0.9442191  0.944219   0.9437267  0.9442443  0.9444615  0.9441626
 0.9439645  0.94412565 0.9440453  0.9440617  0.9443657  0.9440597
 0.9442339  0.9440672  0.9442247  0.94416827 0.94425267 0.944221
 0.94432104 0.94425964 0.9440422  0.944319   0.94378155 0.9443984
 0.94435644 0.9442315  0.9440932  0.94410104 0.9443581  0.9441015
 0.944425   0.94406796 0.9439377  0.9441492  0.9439235  0.94384706
 0.9443333  0.94365263 0.94418216 0.94405526 0.94424176 0.9442358
 0.9440546  0.9441074  0.9442831  0.9440608  0.9440174  0.944247
 0.9437709  0.9439537  0.943928   0.9442975  0.9441261  0.94422483
 0.94350696 0.9441585  0.944008   0.944257  ]",3366.1472,40.079378843307495,3.514761025002644
HMC,0.5,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.89295983 0.8969078  0.89330125 0.8941001  0.8992724  0.89699113
 0.8965048  0.89622104 0.8950476  0.89905965 0.89581484 0.8944863
 0.8961792  0.89417624 0.8931572  0.8982109  0.8935919  0.8959551
 0.89602697 0.8961424  0.89572227 0.8987689  0.89856166 0.89564323
 0.89684    0.8917506  0.8960732  0.89728534 0.89620084 0.8949382
 0.8966545  0.8950652  0.8948028  0.89603186 0.8932185  0.89733195
 0.8957111  0.8977353  0.9006524  0.8964685  0.8949248  0.8958281
 0.897694   0.89564943 0.89074653 0.89801997 0.89516276 0.89666295
 0.89544344 0.89789236 0.8979696  0.89512134 0.8988924  0.8970895
 0.8976385  0.89290845 0.89586043 0.89543605 0.8957001  0.8981089
 0.8982421  0.896943   0.89519495 0.89687896 0.8958122  0.89874923
 0.89777076 0.8954536  0.8960366  0.89667654 0.8952087  0.8971798
 0.8948392  0.8961725  0.89427847 0.89460504 0.8930906  0.8941411
 0.898854   0.8934479  0.89689445 0.89623374 0.8981775  0.8966347
 0.89710206 0.89685667 0.89806163 0.8933713  0.89425725 0.8974781
 0.89548343 0.8947526  0.8940587  0.896403   0.8955096  0.8986327
 0.8906603  0.8948876  0.8953675  0.8970846 ]",74.52955,17.922784566879272,4779.551194669957
NNgHMC,0.5,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.89295983 0.8969078  0.89330125 0.8941001  0.8992724  0.89699113
 0.8965048  0.89622104 0.8950476  0.89905965 0.89581484 0.8944863
 0.8961792  0.89417624 0.8931572  0.8982109  0.8935919  0.8959551
 0.89602697 0.8961424  0.89572227 0.8987689  0.89856166 0.89564323
 0.89684    0.8917506  0.8960732  0.89728534 0.89620084 0.8949382
 0.8966545  0.8950652  0.8948028  0.89603186 0.8932185  0.89733195
 0.8957111  0.8977353  0.9006524  0.8964685  0.8949248  0.8958281
 0.897694   0.89564943 0.89074653 0.89801997 0.89516276 0.89666295
 0.89544344 0.89789236 0.8979696  0.89512134 0.8988924  0.8970895
 0.8976385  0.89290845 0.89586043 0.89543605 0.8957001  0.8981089
 0.8982421  0.896943   0.89519495 0.89687896 0.8958122  0.89874923
 0.89777076 0.8954536  0.8960366  0.89667654 0.8952087  0.8971798
 0.8948392  0.8961725  0.89427847 0.89460504 0.8930906  0.8941411
 0.898854   0.8934479  0.89689445 0.89623374 0.8981775  0.8966347
 0.89710206 0.89685667 0.89806163 0.8933713  0.89425725 0.8974781
 0.89548343 0.8947526  0.8940587  0.896403   0.8955096  0.8986327
 0.8906603  0.8948876  0.8953675  0.8970846 ]",74.52955,39.28284931182861,4391.33903795232
NNODEgHMC,0.5,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.93813324 0.940803   0.9384831  0.9371065  0.9395048  0.93801427
 0.9379837  0.93968403 0.9373292  0.94033563 0.9374633  0.93721217
 0.9384874  0.9360107  0.9388892  0.94032633 0.933393   0.9391465
 0.93977344 0.9374585  0.93854094 0.9407148  0.9405193  0.93873644
 0.9359095  0.93621844 0.93776006 0.9373778  0.9382442  0.93723106
 0.9396677  0.9378828  0.93712616 0.9377887  0.9376832  0.9379379
 0.9379548  0.93777055 0.9401056  0.9382879  0.9397024  0.93749845
 0.9368924  0.9389639  0.9368207  0.9394078  0.93891263 0.9401722
 0.9367539  0.93703866 0.9383191  0.9383662  0.9398904  0.9397321
 0.93861574 0.9361266  0.9379375  0.9404227  0.94031465 0.93965423
 0.9381304  0.9385538  0.9391742  0.936314   0.9377827  0.9391273
 0.93753326 0.9393007  0.9399819  0.9390273  0.9409622  0.9392892
 0.9379095  0.93762034 0.93716896 0.9388865  0.93850154 0.93700826
 0.937653   0.9379413  0.938508   0.93764156 0.9379923  0.93673015
 0.9379711  0.93802845 0.9393438  0.93954945 0.93910766 0.9368655
 0.93641424 0.93803835 0.9382607  0.9370893  0.9379727  0.93835294
 0.9356555  0.93951833 0.9362852  0.93917054]",2.1890874e-13,32.52980303764343,6.30211705329589
Explicit NNODEgHMC,0.5,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.935883   0.93795604 0.93704355 0.9365411  0.93781686 0.9369795
 0.9369736  0.93716216 0.93733203 0.93788284 0.935063   0.9370073
 0.9371194  0.93613625 0.9380679  0.938722   0.9332353  0.9382038
 0.93780935 0.9363696  0.937108   0.9386031  0.9379398  0.93755406
 0.93721235 0.93451834 0.93639153 0.93738306 0.93722624 0.93565595
 0.93713224 0.9372007  0.93715876 0.93701506 0.93591404 0.9374978
 0.9372179  0.9372892  0.9383585  0.93735015 0.9373333  0.9374845
 0.9380115  0.9378308  0.93389714 0.9386293  0.93681085 0.93689555
 0.9361671  0.9370589  0.9371376  0.93548954 0.93754566 0.9372034
 0.9370078  0.93583333 0.93793714 0.937657   0.93849885 0.93731964
 0.93707395 0.9376621  0.93659675 0.9363119  0.9357249  0.9378134
 0.93784016 0.93700635 0.9382979  0.93786514 0.93739426 0.9377372
 0.93700314 0.93600667 0.9344777  0.93603265 0.934874   0.934863
 0.93775976 0.93579197 0.93661726 0.9363613  0.9373727  0.9364378
 0.9363054  0.9367716  0.9375498  0.9370033  0.9358455  0.93695927
 0.93604267 0.93602073 0.9361954  0.9377141  0.93767565 0.93693984
 0.93270254 0.93708456 0.9362625  0.93742454]",2.381455e-13,51.291515827178955,4500.0
SymplecticNNgHMC,0.5,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.9260763  0.9277661  0.9202246  0.91657114 0.92659086 0.9224655
 0.92316437 0.9247917  0.9176578  0.92822254 0.929603   0.9196634
 0.92061925 0.91842866 0.92182064 0.92476845 0.91965884 0.92249984
 0.9276062  0.92107725 0.9232882  0.9264883  0.9291115  0.92125195
 0.9191294  0.9204091  0.9232437  0.9250097  0.92284983 0.92468095
 0.92334247 0.9201819  0.9218569  0.9225316  0.9264811  0.9226276
 0.9236702  0.92084545 0.92713225 0.92035484 0.9222444  0.91797674
 0.9206208  0.9213831  0.9269845  0.9222579  0.9224479  0.9320969
 0.92256    0.9199451  0.92353773 0.92618763 0.9279947  0.9259213
 0.9270376  0.9237727  0.92187566 0.92721796 0.9233017  0.92665374
 0.91903085 0.92140174 0.92889404 0.917094   0.92574805 0.9255249
 0.919137   0.92288774 0.92291546 0.92400545 0.92809314 0.92348266
 0.9226036  0.9274065  0.9262996  0.92729586 0.93151414 0.92266357
 0.9223568  0.91853756 0.9255233  0.9193787  0.9232311  0.9228951
 0.92647874 0.9209199  0.92591375 0.92551565 0.92891026 0.9199742
 0.92010164 0.92239034 0.9241576  0.9201729  0.918966   0.9230599
 0.9214442  0.9237668  0.91858363 0.9230466 ]",1.9483532,92.76733994483948,4500.0
GSymplecticNNgHMC,0.5,autograd,high_dimensional_warped_gaussian,SynchronousLeapfrog,0.1,"[0.92567694 0.9260406  0.9244739  0.9228145  0.9269991  0.92547435
 0.9262802  0.9251541  0.92465615 0.9263458  0.925197   0.9251906
 0.9249539  0.92390126 0.9271922  0.92682856 0.923057   0.92618644
 0.92745554 0.9242358  0.9241745  0.92735857 0.92582315 0.9246151
 0.9264201  0.9221909  0.92484426 0.92671955 0.92498964 0.92463434
 0.9243278  0.92615145 0.9267192  0.925002   0.924375   0.92594975
 0.9251258  0.92401356 0.92613447 0.92557305 0.92465794 0.92469805
 0.9269302  0.9245602  0.9224942  0.9269023  0.9230994  0.9272212
 0.92546546 0.92532396 0.92555207 0.92204845 0.92542505 0.9247462
 0.9265045  0.9252325  0.9261021  0.9268222  0.9262178  0.9257321
 0.9233519  0.92525256 0.9256152  0.92350245 0.9244971  0.92668
 0.92585933 0.92347234 0.92577857 0.9257544  0.9256749  0.9248303
 0.9258267  0.9252187  0.92403495 0.9252566  0.9249629  0.9228198
 0.9256191  0.92230034 0.925846   0.92309827 0.9252367  0.92599833
 0.9258007  0.9231259  0.9259521  0.9261758  0.9238693  0.926126
 0.92435455 0.9231348  0.924438   0.92674804 0.9259924  0.9250103
 0.9188546  0.9242163  0.92462456 0.9242439 ]",39609.156,39.97586131095886,4500.0
